name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
PRIME;['Built by Turner at Harwich, launched 1769, 3 decks, 4in bottom, length 141ft 7in, keel 112ft lO^in, breadth 38ft !/2in, hold 15ft wing transom 23ft Sin, between decks 6ft 43/4in, 868 tons Principal Managing Owners: 1 James Adams, 2 Alexander Geddes, 3-4 Charles Dundas,'];{'time': ['1769', '1770'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/509A Journal 31 Oct 1769-22 Jan 1772', 'L/MAR/B/509F(1) Ledger', 'L/MAR/B/509F(2) Pay Book'], 'captain': 'Anthony Eglinton', 'itinerary': 'Portsmouth 21 Feb 1770 - 24 Jun Johanna -23 Jul Madras - 21 Oct Whampoa - 30 Jan 1771 Second Bar - 6 Aug St Helena -17 Nov Downs'};{'time': 'Benkulen', 'destination': 'and China', 'reference': ['L/MAR/B/509B Journal 11 Oct 1772-24 Aug 1774', 'L/MAR/B/509G(1) Ledger', 'L/MAR/B/509G(2) Pay Book'], 'captain': 'James Dundas', 'itinerary': 'Downs 1 Jan 1773 - 6 Apr Cape - 25 Jun Benkulen - 2 Sep Whampoa -12 Jan 1774 Second Bar - 7 May St Helena - 15 Jul Downs'};{'time': ['1776', '1777'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/509C Journal 27 Oct 1776-25 Aug 1778', 'L/MAR/B/509H(1) Ledger', 'L/MAR/B/509H(2) Pay Book'], 'captain': 'James Dundas', 'itinerary': 'Portsmouth 16 Jan 1777 - 9 May Johanna - 14 Jun Madras - 22 Sep Whampoa - 15 Dec Second Bar - 25 Mar 1778 Cape -16 Apr St Helena - 30 May Ascension - 23 Aug Downs'};{'time': ['1778', '1779'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/509D-E Journal 1 Jan 1779-22 May 1782 ', 'L/MAR/B/509-I(l) Ledger ', 'L/MAR/B/509-I(2) Pay Book ', 'L/MAR/B/509-I(3) Imprest Book ', 'L/MAR/B/509-I(4) Absence Book'], 'captain': 'James Dundas', 'itinerary': 'Portsmouth 16 Jun 1779 - 10 Oct Cape - 2 Feb 1780 Cochin - 10 Feb Tellicherry - 19 Feb Onore - 22 Mar Bombay - 1 May Tellicherry - 12 May Madras - 24 Aug Bombay -31 Oct Goa - 14 Nov Tellicherry - 30 Nov Cochin - 8 Dec Anjengo -18 Dec Cochin - 26 Dec Tellicherry - 17 Jan 1781 Goa - 3 Feb Bombay -14 Sep St Helena -15 Mar 1782 Downs'};{'time': ['1782', '1783'], 'destination': 'â€˜India , to remain', 'reference': ['L/MAR/B/509J(1) Imprest Book', 'L/MAR/B/509J(2) Absence Book'], 'captain': 'Philip Sharpe Portsmouth 16 Mar 1783 -'};;;;
PRINCE AUGUSTUS;['Rated at 495 tons, 99/111 crew, 32/36 guns'];{'time': ['1722', '1723'], 'destination': 'Mokha', 'reference': ['L/MAR/B/665A Journal 1 Aug 1722-18 Apr 1725, William Wells, Second Mate '], 'captain': 'Thomas Ryves', 'itinerary': 'Downs 25 Nov 1722 - 28 Mar 1723 Cape - 3 Jun Mokha -18 Sep Bombay -18 Nov Surat - 9 Dec Bombay - 7 Jan 1724 Mokha - 2 Aug Bombay - 24 Aug Karwar -15 Sep Tellicheny - 21 Sep Cochin -1 Dec Cape -1 Jan 1725 St Helena -17 Apr Blackwall'};{'time': ['1726', '1727'], 'destination': 'China', 'reference': ['L/MAR/B/665B Journal 5 Dec 1726-25 Jul 1728 ', 'L/MAR/B/665E(1) Ledger', 'L/MAR/B/665E(2) Pay Book'], 'captain': 'Francis Gostlin', 'itinerary': 'Downs 4 Dec 1726 - 22 Apr 1727 Batavia - 28 Jun Whampoa - 7 Jan 1728 Batavia - 30 May Cape - 28 Apr St Helena - 24 Jul Downs'};{'time': ['1729', '1730'], 'destination': 'China', 'reference': ['L/MAR/B/665C Journal 13 Dec 1729-1 Jul 1731', 'L/MAR/B/665F(1) Ledger', 'L/MAR/B/665F(2) Pay Book'], 'captain': 'Francis Gostlin', 'itinerary': 'Downs 13 Dec 1729 - 21 Mar 1730 Cape - 24 May Batavia - 2 Aug Whampoa -10 Apr 1731 St Helena -1 Jul Downs'};{'time': ['1732', '1733'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/665D Journal 24 Nov 1732-15 Apr 1735', 'L/MAR/B/665G(1) Ledger', 'L/MAR/B/665G(2) Pay Book'], 'captain': 'Francis Gostlin', 'itinerary': 'Downs 24 Nov 1732 - 10 Feb 1733 Cape - 20 Apr Madras - 21 Jun Malacca - 23 Jul Whampoa - 13 Dec Malacca -13 Jan 1734 Madras - 7 Feb Pondicheny - 8 Feb Fort St David - 10 Feb Porto Novo - 6 Mar Fort St David - 26 Mar Madras - 4 Dec Cape -12 Jan 1735 St Helena - 14 Apr Downs'};;;;;
PRINCE BLUCHER;[];{'time': '1817', 'destination': 'From Bengal', 'reference': ['L/MAR/B/248A Journal 1 Feb-24 Jul 1817 '], 'captain': 'M T Weathrall', 'itinerary': 'Calcutta 1 Feb 1817 - 29 Apr Cape - 30 Jun Portsmouth'};;;;;;;;
PRINCE EDWARD;['Rated at 499 tons, 99 crew, 26/30 guns'];{'time': ['1745', '1746'], 'destination': 'China', 'reference': ['L/MAR/B/573A Journal 25 May 1746-5 Sep 1748', 'L/MAR/B/573F(1) Ledger', 'L/MAJR/B/573F(2) Pay Book'], 'captain': 'Robert Haldane', 'itinerary': 'Downs 4 Aug 1746 - Plymouth 20 Sep - 25 Dec St Helena -19 Apr 1747 Batavia -10 Jul Whampoa - 13 Jan 1748 Lintin - 4 Apr St Helena - 8 Jul Leith -1 Aug Erith'};{'time': ['1749', '1750'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/573B Journal 17 Oct 1749-19 Aug 1751', 'L/MAR/B/573G(1) Ledger', 'L/MAR/B/573G(2) Pay Book'], 'captain': 'Robert Haldane', 'itinerary': 'Downs 6 Jan 1750 - 6 Apr Cape - 14 Jun Fort St David - 17 Jun Madras - 2 Aug Malacca - 10 Sep Whampoa - 3 Jan 1751 Second Bar - 29 Apr St Helena - 8 Jul Downs'};{'time': ['1752', '1753'], 'destination': 'Bombay', 'reference': ['L/MAR/B/573C Journal 2 Mar 1753-7 Jul 1755 ', 'L/MAR/B/573H(1) Ledger', 'L/MAR/B/573H(2) Pay Book'], 'captain': 'Robert Haldane', 'itinerary': 'Downs 15 Apr 1753 - 5 Aug St Augustine s Bay - 30 Sep Bombay - 2 Dec Surat - 30 Dec Bombay - 10 Feb 1754 Goa - 21 Feb Tellicheny - 8 Mar Anjengo - 22 Apr Batavia - 26 Sep Bombay - 13 Feb 1755 Cape -10 Mar St Helena - 8 Jun Downs'};{'time': ['1756', '1757'], 'destination': 'Bombay', 'reference': ['L/MAM/B/573D Journal 17 Jan 1757-27 Apr 1759', 'L/MAR/B/573-I(l) Ledger', 'L/MAR/B/573-I(2) Pay Book'], 'captain': 'Robert Haldane', 'itinerary': 'Downs 4 May 1757 - 21 Oct Acheh - 25 Dec Colombo - 23 Jan 1758 Bombay - 1 Aug St Helena - 3 Nov River Shannon - 3 Mar 1759 Downs'};{'time': ['1759', '1760'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/573E Journal 3 Jan 1760-20 May 1762', 'L/MAR/B/573J(1) Ledger', 'L/MAR/B/573J(2) Pay Book'], 'captain': 'Robert Haldane', 'itinerary': 'Downs 23 Mar 1760 - Portsmouth 23 Apr - 3 Sep Cuddalore - 8 Sep Madras -11 Oct Culpee -16 Do Ingeli - 9 Mar 1761 Madras - 21 Apr Pondicheny - 21 May returned to Pondicheny - 3 Jan 1762 St Helena - 7 Apr Plymouth - 29 Apr Downs'};;;;
PRINCE FREDERICK;['Rated at 420/440 tons, 84/88 crew, 30 guns'];{'time': ['1715', '1716'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/663A Journal 26 Nov 1715-15 Jun 1718', 'L/MAR/B/663F Ledger'], 'captain': 'Edward Martin', 'itinerary': 'Downs 23 Feb 1716 - 30 Jul Madras - 21 Sep Balasore - 19 Oct Calcutta - 6 Dec -15 Dec Cox s Island - 28 Jan 1717 Madras - 7 Mar Fort St David - 13 Mar Madras - 27 Jan 1718 Cape - 2 Mar St Helena -15 Jun Downs'};{'time': ['1718', '1719'], 'destination': 'Bengal', 'reference': ['L/MAR/B/663B Journal 30 Sep 1718-18 Oct 1720', 'L/MAR/B/663G Ledger'], 'captain': 'Edward Martin', 'itinerary': 'Downs 8 Nov 1718 - 3 May 1719 Cape - 6 Jul Balasore - 25 Jul Calcutta 23 Oct -12 Nov Cox s Island - 20 Feb 1720 Cape - 23 Apr St Helena - 1 Sep Woolwich'};{'time': ['1721', '1722'], 'destination': 'Bombay', 'reference': ['L/MAR/B/663C Journal 3 Apr-5 Dec 1722', 'L/MAM/B/663H(1) Ledger', 'L/MAR/B/663H(2) Pay Book '], 'captain': 'Edward Martin', 'itinerary': 'Downs 31 Mar 1722 - 30 Aug Mozambique - 22 Sep Bombay - 23 Oct Surat - Bandar Abbas - voyage ended 10 Apr 1725 Downs'};{'time': ['1727', '1728'], 'destination': 'Mokha', 'reference': ['L/MAR/B/663D Journal 21 Oct 1727-25 Mar 1730, Samuel Rodham, Chief Mate', 'L/MAR/B/663-I(1) Ledger', 'L/MAR/B/663-I(2) Pay Book'], 'captain': 'William Haynes', 'itinerary': '18 Mar 1728 Cape - 23 Jun Mokha -16 Oct Bombay - 2 Jan 1729 Mokha - 22 May Bombay - 20 Nov St Helena - 23 Mar 1730 Downs'};;;;;
PRINCE GEORGE;['Rated at 499 tons, 100 crew, 26 guns Principal Managing Owner: 4 Barrington Buggin'];{'time': ['1750', '1751'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/575A Journal 17 Dec 1750-8 Jul 1753, Robert Baker, Second Mate', 'L/MAM/B/575B Deck Log 1 Jan 1751-7 Jul 1753', 'L/MAR/B/575F(1) Ledger', 'L/MAR/B/575F(2) Pay Book'], 'captain': 'Philip Jodrell', 'itinerary': 'Downs 20 Mar 1751 - 28 Jul Bombay - 25 Sep Surat - 22 Nov Bombay - 27 Dec Tellicheny - 20 Jan 1752 Calicut - 23 Jan Tellicheny - 23 Feb Bombay - 5 Mar Goa -19 Mar Bombay - 23 Apr Tellicheny - 2 Jul Malacca -11 Aug Whampoa - 27 Nov Second Bar -10 Mar 1753 St Helena - 4 Jun Downs'};{'time': ['1754', '1755'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/575C Journal 3 Oct 1754-25 Aug 1756', 'L/MAR/B/575G(1) Ledger', 'L/MAWB/575G(2) Pay Book'], 'captain': 'Philip Jodrell', 'itinerary': '3 Apr St Helena -14 Jun Kinsale - 19 Jul Downs'};{'time': ['1757', '1758'], 'destination': 'Bengal', 'reference': ['L/MAR/B/575D Journal 9 Feb 1758-19 Mar 1760', 'L/MAR/B/575H(1) Ledger', 'L/MAR/B/575H(2) Pay Book'], 'captain': 'Lorenzo Collins', 'itinerary': 'Portsmouth 19 May 1758 - 8 Sep Cape -16 Jan 1759 Culpee -12 Mar Kedgeree - 26 Jul St Helena - 6 Nov Kinsale - 3 Jan 1760 Cork -17 Jan Crookhaven - 12 Feb Downs'};{'time': ['1760', '1761'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/575E Journal 22 Nov 1760-1 Nov 1762', 'L/MAR/B/575-I(l) Ledger', 'L/MAR/B/575-I(2) Pay Book'], 'captain': 'Andrew Ross', 'itinerary': 'Plymouth 15 Mar 1761 - 20 Jul Benkulen - 7 Oct Whampoa - 22 Jan 1762 Second Bar -12 Feb Malacca - 27 May St Helena - 5 Sep Downs'};;;;;
PRINCE HENRY (1);['Rated at 499 tons, 99 crew, 26 guns Principal Managing Owner: 4 Thomas Hunt', '* 4-6 May 1759 chased by three French ships off St Helena (plans & diags)'];{'time': ['1750', '1751'], 'destination': 'Persia and Bombay', 'reference': ['L/MAR/B/325A Journal 20 Nov 1750-9 Dec 1752 ', 'L/MAR/B/325H(1) Ledger ', 'L/MAR/B/325H(2) Pay Book'], 'captain': 'Thomas Best', 'itinerary': 'Portsmouth 20 Mar 1751 - 16 Jul Johanna - 22 Aug Bandar Abbas - 29 Sep Bombay - 29 Feb 1752 Karwar - 9 Mar Tellicheny - 27 Apr Anjengo - 7 Aug St Helena - 30 Oct Downs'};{'time': ['1753', '1754'], 'destination': 'Bombay', 'reference': ['L/MAR/B/325B Journal 21 Feb 1754-18 Nov 1755', 'L/MAR/B/325-I(l) Ledger', 'L/MAR/B/325-I(2) Pay Book'], 'captain': 'Thomas Best', 'itinerary': 'Portsmouth 28 Apr 1754 - 18 Sep Johanna - 25 Dec Bombay - 13 Mar 1755 Onore - 24 Mar Tellicheny - 2 Apr Anjengo - 17 Jul St Helena - 3 Oct Downs'};{'time': ['1757', '1758'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/325D Journal 28 Sep 1757-28 Mar 1760', 'L/MAR/B/325K(1) Ledger', 'L/MAR/B/325K(2) Pay Book'], 'captain': 'Thomas Best', 'itinerary': 'Portsmouth 25 Jan 1758 - 19 Apr St Helena - 19 Jul Batavia - 20 Aug Whampoa - 2 Jan 1759 Second Bar - 5 Feb Balambangan - 24 May All Saints  Bay, Brazil - 28 Dec Cork - 13 Jan 1760 Kinsale - 12 Feb Downs'};{'time': ['1760', '1761'], 'destination': 'St Helena and China', 'reference': ['L/MAM/B/325F Journal 26 Oct 1760-5 Nov 1762', 'L/MAM/B/325M(1) Ledger', 'L/MAR/B/325M(2) Pay Book'], 'captain': 'Charles Haggis', 'itinerary': 'Portsmouth 17 Jan 1761 - 6 Apr St Helena - 10 Aug Whampoa - 20 Dec Second Bar - 14 Jan 1762 Malacca - 24 Apr St Helena - 5 Sep Downs'};;;;;
PRINCE HENRY (2);['Company s packet, 167 tons, 26 crew, 6 guns'];{'time': ['1756', '1757'], 'destination': 'Madras', 'reference': ['L/MAR/B/325C Journal 20 Jul 1756-2 Aug 1758, Benjamin Reynolds, Chief Mate', 'L/MAR/B/325J(1) Ledger', 'L/MAM/B/325J(2) Pay Book'], 'captain': 'John Mumford', 'itinerary': 'Downs 6 Aug 1756 - 29 Oct St Helena -26 Apr 1757 Madras - 16 Feb 1758 St Helena - 15 May Kinsale - 21 Jun Plymouth - 23 Jul Downs'};{'time': ['1758', '1759'], 'destination': 'Madras', 'reference': ['L/MAR/B/325E Journal 30 Jan 1759-8 Oct 1760 L/MAM/B/325L(1) Ledger', 'L/MAM/B/325L(2) Pay Book'], 'captain': 'Benjamin Reynolds', 'itinerary': 'Portsmouth 14 Apr 1759 - 1 May Madeira -19 Sep Trincomalee - 26 Sep Madras - 7 Nov Masulipatam - 18 Dec Madras - 13 Jun 1760 St Helena - 22 Sep Downs'};{'time': ['1760', '1761'], 'destination': 'Madagascar and Benkulen, to remain', 'reference': ['L/MAWB/325G Journal 4 Dec 1760-26 Aug 1762'], 'captain': 'Benjamin Reynolds', 'itinerary': 'Portsmouth 15 Mar 1761 - 28 Jul St Augustine s Bay - 25 Aug Morandava - 27 Sep Manabulle - 8 Jan 1762 Madras - 15 Apr Natal - 17 May Benkulen - 14 Jul Lye Road'};;;;;;
PRINCE OF ORANGE (1);['Rated at 480/490 tons, 96/98 crew, 30/32 guns'];{'time': ['1731', '1732'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/636A Journal 7 Jan 1732-16 Jul 1733', 'L/MAR/B/636F(1) Ledger', 'L/MAR/B/636F(2) Pay Book'], 'captain': 'Charles Hudson', 'itinerary': 'Downs 28 Feb 1732-27 Jul Madras -29 Aug Rogues River - 13 Jan 1733 Ingeli - 30 Mar Cape - 7 May St Helena - 14 Jul Downs'};{'time': ['1734', '1735'], 'destination': ' Madras', 'reference': ['L/MAR/B/636B Journal 6 Feb 1735-24 Apr 1736', 'L/MAR/B/636G(1) Ledger', 'L/MAR/B/636G(2) Pay Book'], 'captain': 'Charles Hudson', 'itinerary': 'Downs 12 Feb 1735-6 Jul Madras - 17 Dec Cape - 22 Jan 1736 St Helena - 18 Apr Downs'};{'time': ['1737', '1738'], 'destination': 'China', 'reference': ['L/MAR/B/636C Journal 20 Nov 1737-13 Jul 1739', 'L/MAR/B/636H(1) Ledger', 'L/MAR/B/636H(2) Pay Book'], 'captain': 'Charles Hudson', 'itinerary': 'Downs 2 Feb 1738-30 Jun Batavia - 12 Aug Whampoa - 14 Jan 1739 Second Bar - 2 May St Helena - 13 Jul Downs'};{'time': ['1740', '1741'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/636D Journal 19 Nov 1740-16 Sep 1742', 'L/MAR/B/636-I(1) Ledger', 'L/MAR/B/636-1(2) Pay Book'], 'captain': 'Charles Hudson', 'itinerary': 'Portsmouth 20 Feb 1741-20 Jun Madras - 9 Jul Ingeli - 19 Dec Barrabulla - 8 Mar 1742 Cape - 25 Jun Bay of Bulls, Newfoundland - 5 Sep Downs'};;;;;
PRINCE OF ORANGE (2);['Rated at 499 tons, 99 crew, 30 guns'];{'time': ['1744', '1745'], 'destination': 'Persia and Bombay', 'reference': [], 'captain': 's letter dated 28 Feb 1746 Anjengo', 'itinerary': 'Downs 13 Apr 1745 - not heard of after the '};;;;;;;;
PRINCE OF ORANGE (3);[];"{'time': '1790', 'destination': 'From Barbados', 'reference': ['L/MAR/B/636E Journal 26 Apr-27 Jun 1790'], 'captain': 'Abraham Murrelol', 'itinerary': ""Barbados 26 Apr 1790-21 Jun Tynemouth - 27 Jun King's Channel""}";;;;;;;;
PRINCE OF WALES (1);['Galley, 200 tons, 50 crew, 14 guns'];{'time': ['1729', '1730'], 'destination': 'Bengal and Bombay, to remain', 'reference': ['L/MAR/B/404A Journal 13 Dec 1729-22 Mar 1731'], 'captain': 'John Flower', 'itinerary': 'Downs 13 Dec 1729-18 Apr 1730 Cape - 6 Jun Madras - 23 Jun Rogues River - 24 Sep Ingeli - 19 Nov Rogues River - 5 Jan 1731 Anjengo - 17 Jan Tellicherry - 15 Feb Bombay'};;;;;;;;
PRINCE OF WALES (2);['Rated at 498 tons, 99 crew, 30 guns'];{'time': ['1737', '1738'], 'destination': 'Borneo and China', 'reference': ['L/MAR/B/404B Journal 16 Aug 1737-16 Aug 1739', 'L/MAR/B/404T(1) Ledger', 'L/MAR/B/404T(2) Pay Book'], 'captain': 'John Pelly', 'itinerary': 'Downs 20 Oct 1737-8 Jan 1738 Cape - 30 Mar Balambangan - 17 Apr Tamborneo-19 Aug Whampoa 15 Jan 1739 Second Bar - 2 May St Helena - 12 Jul Downs'};{'time': ['1740', '1741'], 'destination': ' Mokha and Madras', 'reference': ['L/MAR/B/404C Journal 9 Nov 1740-9 Jul 1742', 'L/MAR/B/404U(1) Ledger', 'L/MAR/B/404U(2) Pay Book'], 'captain': 'John Pelly jun', 'itinerary': 'Downs 25 Dec 1740-8 Apr 1741 Johanna - 3 May Mokha - 19 Aug Madras -8 Jan 1742 Cape - 9 Jun Teignmouth - Downs'};{'time': ['1743', '1744'], 'destination': 'Madras', 'reference': ['L/MAR/B/404D Journal 23 Sep 1743-9 Oct 1745', 'L/MAR/B/404V(1) Ledger', 'L/MAR/B/404V(2)  Pay Book'], 'captain': 'John Pelly jun', 'itinerary': 'Downs 1 Dec 1743 - 16 Feb 1744 Cape - 29 Apr Madras - 26 Nov Cape - 18 Jul 1745 Iceland - 16 Sep Gunfleet'};{'time': ['1746', '1747'], 'destination': 'China', 'reference': ['L/MAR/B/404E Journal 19 Oct 1746-8 Oct 1749', 'L/MAR/B/404W(1)  Ledger', 'L/MAR/B/404W(2)  Pay Book'], 'captain': 'John Pelly jun', 'itinerary': 'Downs 13 Jan 1747 - Plymouth 2 Apr - 7 Sep Samarang - 13 Sep Batavia 29 Apr 1748-6 Jun Whampoa 11 Jan 1749 Second Bar - 22 Apr St Helena - 4 Jul Downs'};;;;;
PRINCE OF WALES (3);['Rated at 499 tons, 99 crew, 26 guns', 'Principal Managing Owners: 4 Henry Hinde, 5 Charles Raymond'];{'time': ['1751', '1752'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/404F Journal 10 Oct 1751-19 Jul 1753', 'L/MAR/B/404X(1) Ledger', 'L/MAR/B/404X(2) Pay Book'], 'captain': 'William Peck', 'itinerary': 'Falmouth 29 Dec 1751 - 19 Mar 1752 Cape - 30 May Madras - 21 Jul Malacca 29 Aug Whampoa - 22 Dec Second Bar - 27 Mar 1753 St Helena - 12 Jun Downs'};{'time': ['1754', '1755'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/404G Journal 2 Oct 1754-18 Jul 1756', 'L/MAR/B/404Y(1) Ledger', 'L/MAR/B/404Y(2) Pay Book'], 'captain': 'William Peck', 'itinerary': 'Downs 19 Dec 1754 - 26 Mar 1755 Cape - 9 Jun Madras - 19 Aug Malacca - 21 Sep Whampoa - 3 Dec Second Bar - 2 Apr 1756 St Helena - 15 Jun Kinsale - 19 Jul Downs'};{'time': ['1757', '1758'], 'destination': 'Bombay, Madras and China', 'reference': ['L/MAR/B/404H Journal 28 Sep 1757-9 Dec 1760', 'L/MAM/B/404Z(1) Ledger', 'L/MAM/B/404Z(2) Pay Book'], 'captain': 'William Roberts', 'itinerary': 'Downs 15 Jan 1758 - Portsmouth 6 Mar - 28 Mar Madeira - 28 Apr Sao Tiago - 8 Aug St Augustine s Bay - 2 Nov Goa - 15 Nov Bombay - 31 Dec Anjengo -17 Feb 1759 Madras - 24 May Malacca - 20 Jun Whampoa - 30 Dec Second Bar -12 Jun 1760 St Helena - 22 Sep Downs'};{'time': ['1761', '1762'], 'destination': 'Bombay and Persia', 'reference': ['L/MAR/B/404-1 Journal 9 Feb 1762-20 Jan 1764', 'L/MAR/B/404AA(1) Ledger', 'L/MAR/B/404AA(2) Pay Book'], 'captain': 'Jonathan Court', 'itinerary': 'Portsmouth 6 May 1762 - 9 Sep Johanna -11 Nov Bombay -15 Feb 1763 Muscat - 27 Feb Bandar Abbas - 3 Apr Bombay - 16 Aug St Helena - 28 Nov Downs'};{'time': ['1763', '1764'], 'destination': 'Bengal, to remain', 'reference': ['L/MAR/B/404J Journal 29 Mar 1764-13 Jun 1765', 'L/MAR/B/404FF(1) Ledger', 'L/MAR/B/404FF(2) Imprest Book', 'L/MAR/B/404FF(3) Receipt Book'], 'captain': 'Burnet Abercromby', 'itinerary': 'Downs 16 May 1764 - 10 Jun Santa Cruz - 30 Nov Cape - 16 Apr 1765 Culpee - 30 Apr Calcutta'};;;;
PRINCE OF WALES (4);['Built by Perry, launched 1765, 3 decks, 3in bottom, 716 tons', 'Principal Managing Owners: 1-3 Sir Charles Raymond, 4 Henry Hinde Pelly'];{'time': ['68/9', '68/9'], 'destination': 'Bombay, Madras and Bengal', 'reference': ['L/MAR/B/404L Journal 13 Dec 1768-15 Jun 1771', 'L/MAR/B/404CC(1) Ledger ', 'L/MAR/B/404CC(2) Pay Book'], 'captain': 'Jonathan Court', 'itinerary': 'Portsmouth 24 Mar 1769 - 21 Apr Sao Tiago -15 Jun Rio de Janeiro - 9 Sep Johanna - 21 Nov Bombay - 23 Dec Cochin - 20 Mar 1770 Madras - 2 Apr Culpee - 3 May Calcutta -14 Oct Ingeli - 3 Feb 1771 St Helena - 14 Mar Ascension - 12 May Downs'};;{'time': ['1771', '1772'], 'destination': 'Bengal', 'reference': ['L/MAR/B/404M Journal 8 Dec 1771-19 Aug 1773', 'L/MAR/B/404DD(1) Ledger ', 'L/MAR/B/404DD(2) Pay Book Capt Jonathan Court'], 'captain': [], 'itinerary': 'Portsmouth 1 Apr 1772 - 3 Jul Cape - 27 Sep Culpee - 9 Jan 1773 Ingeli - 8 Feb Point de Galle - 29 Apr Cape - 23 May St Helena -15 Aug Downs'};{'time': ['1775', '1776'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/404N Journal 6 Nov 1775-6 Oct 1777', 'L/MAR/B/404EE(1) Ledger ', 'L/MAR/B/404EE(2) Pay Book'], 'captain': 'Jonathan Court', 'itinerary': 'Torbay 23 Mar 1776 - 165 Jun Cape - 24 Aug Madras -17 Jan 1777 Ingeli - 22 Feb Madras - 3 Jun St Helena - 1 Oct Downs'};;;;;
PRINCE OF WALES (5);[];{'time': ['1786', '1787'], 'destination': 'British Columbia and China', 'reference': ['L/MAR/B/404-O Journal 15 Oct 1786-23 Jan 1789, anon'], 'captain': [], 'itinerary': 'Isle of Wight 15 Oct 1786 - 14 Nov Sao Tiago - 24 Jan 1789 â€˜New Year s Island  - 6 Jul Nootka Sound - 21 Aug Queen Charlotte s Islands - 10 Jan 1788 Sandwich Islands - 27 Apr Montague Island -12 Sep off Morotai - 8 Nov off Taiwan - 25 Nov Whampoa'};;;;;;;;
PRINCE OF WALES (6);['Armed transport'];{'time': ['1794', '1795'], 'destination': 'Cape, Madras, Ceylon and China', 'reference': ['L/MAR/B/404P-Q Journal 24 Mar 1795-15 Aug 1797, Michael Coady, master ', 'L/MAR/B/404S Journal 10 Jun 1796-16 Aug 1797'], 'captain': 'William Charlton', 'itinerary': 'Portsmouth 23 May 1795 - 6 Jul San Salvador - 5 Sep Simons Bay - 24 Sep Cape - 14 Oct Simons Bay - 30 Oct Cape - 15 Jan 1796 Madras - 25 Jan Trincomalee - 20 Feb Colombo - 13 Mar Trincomalee - 19 Mar Madras - 13 Apr Trincomalee - 29 Apr Madras - 17 Jun Penang -17 Jul Malacca - 13 Aug Whampoa -31 Dec Second Bar - 27 Jan 1797 Penang - 3 Apr Cape - 28 Apr St Helena - 24 Jul Downs'};;;;;;;;
PRINCE OF WALES (7);[];{'time': ['1795', '1796'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/404R Journal 10 Jun 1796-18 Jul 1797 '], 'captain': 'William Milner', 'itinerary': 'Portsmouth 26 Jun 1796 - 3 Nov Port Jackson - 7 Feb 1797 Macao -10 Apr Whampoa - 6 Jun Second Bar -'};;;;;;;;
PRINCE OF WALES (8);['Built by Mestaer, launched 1803, 3 decks, 4in bottom, length 146ft 5in, keel 119ft, breadth 36ft, hold 14ft 9in, wing transom 23ft 31/2in, port cell 26ft 7in, waist 1ft lin, between decks 6ft 2in & 6ft 4in, roundhouse 6ft 4in, ports 13 middle & 11 upper, deck range 83ft lOin, 820 tons Principal Managing Owner: Peter E Mestaer'];{'time': ['1802', '1803'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/404GG(1) Imprest Book ', 'L/MAR/B/404GG(2) Absence Book Capt John Price'], 'captain': [], 'itinerary': 'Downs 9 May 1803 - left Madras 15 Apr 1804 and foundered in a gale Jun 1804'};;;;;;;;
