name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
BETSY (1),[],"{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAR/B/368A Journal 11 Dec 1800-24 Mar 1802 '], 'captain': 'Charles Hooper', 'itinerary': 'Falmouth 24 Jan 1801 -19 Apr Cape - 7 Jul Calcutta - Kedgeree 19 Sep - 31 Dec St Helena -12 Mar 1802 Gravesend'}",,,,,,,,
BETSY (2),[],"{'time': '1802', 'destination': 'From Bengal', 'reference': ['L/MAR/B/368B Journal 10 Feb-9 Oct 1802 '], 'captain': 'W Bampton', 'itinerary': 'Calcutta 10 Feb 1802 - Saugor 10 Mar - 30 Jun St Helena - 20 Sep Deptford'}",,,,,,,,
BHEEMOOLAH,"['Built at Howrah 1808, 486 tons ']","{'time': '1811', 'destination': 'From Bengal', 'reference': ['L/MAR/B/273A Journal 4 Jul 1810-9 Mar 1812, anon '], 'captain': 'David Chauvet', 'itinerary': 'Calcutta 4 Jul 1810 - 7 Sep Diamond Harbour - 6 Dec Mauritius -15 Mar 1811 Madras - 6 May Calcutta - 28 Jul Saugor - 29 Sep Mauritius -15 Nov St Helena - 29 Jan 1812 Blackwall'}",,,,,,,,
BLACKAMOOR,"['Frigate, 240 tons']","{'time': ['1657', '1658'], 'destination': 'Madras', 'reference': [], 'captain': 'John Price', 'itinerary': '- 29 Jun 1659'}","{'time': ['1659', '1660'], 'destination': 'Guinea and Surat', 'reference': [], 'captain': 'John Price', 'itinerary': 'Downs 30 Dec 1659 - 7 Mar 1660 Guinea -11 Oct Surat 20 Jan 1661 - Jul Downs'}","{'time': ['1667', '1668'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'John Price'}",,,,,,
BLANDFORD,"['Extra ship, built by Randall, measured 1781, 3 decks, 4in bottom, length 124ft 6in, keel 98ft 7in, breadth 34ft, hold 14ft 6in, wing transom 22ft lin, port cell 25ft 7Vfcin, between decks 5ft 9in & 6ft, roundhouse 6ft, ports 11 middle & upper, 606 tons Principal Managing Owner: William Moffat']","{'time': ['1780', '1781'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/782A(1) Imprest Book ', 'L/MAR/B/782A(2) Receipt Book'], 'captain': 'Peter Pigou', 'itinerary': 'Plymouth 26 Jun 1781 - captured by the French 11 Jan 1783 off Ganjam'}",,,,,,,,
BLENHEIM,"['250/280 tons, 20 guns, 50/60 crew']","{'time': ['1704', '1705'], 'destination': 'Banjarmassin ', 'reference': [], 'captain': 'Henry Barry', 'itinerary': '31 Jan 1705 - 9 May 1709'}","{'time': ['1709', '1710'], 'destination': 'Mokha', 'reference': ['L/MAR/B/697A Journal 22 Oct 1709-9 Aug 1711 ', 'L/MAR/B/697B(1) Ledger ', 'L/MAR/B/697B(2) Imprest Book ', 'L/MAR/B/697B(3) Pay Book Capt Abraham Parrott'], 'captain': [], 'itinerary': 'Downs 2 Nov 1709 - 15 Mar 1710 Ascension - 28 Jun Mokha -12 Sep Bombay - 22 Jan 1711 Cape - 23 Jul Texel - 9 Aug Deptford'}","{'time': ['1711', '1712'], 'destination': 'Bombay and Surat ', 'reference': ['L/MAR/B/697C(1) Ledger ', 'L/MAR/B/697C(2) River Pay Book ', 'L/MAR/B/697C(3) Receipt Book Capt Abraham Parrott'], 'captain': [], 'itinerary': 'Portsmouth 28 Apr 1712 - blown up 1 Aug 1714 at Basra'}",,,,,,
BLESSING (1),"['Built 1621, 700 tons', 'Master Emanuel Butta', 'Master John Slade', 'Master John Elsmore/John White']","{'time': ['1621', '1622'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs Mar 1622 - 3 Oct Surat 6 Dec - 30 Dec Bandar Abbas - Hormuz 26 Jan 1623 - 11 Feb Surat - 24 May Mokha - 5 Oct Surat -19 Jan 1624 Bandar Abbas - Surat Nov - Downs'}","{'time': ['1625', '1626'], 'destination': 'Surat and Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs - 29 Jul 1626 Johanna - 3 Oct Surat - 27 May 1627 Batavia - Surat - 20 Jun 1628 Bantam - Surat 27 Dec - Bantam - Downs'}","{'time': ['1629', '1630'], 'destination': 'Surat and Bantam', 'reference': ['L/MAR/A/LVI Journal 16 Mar 1630-30 Apr 1633, Andrew Warden', 'L/MAR/A/LVIII Journal 13 Aug 1631-30 Apr 1633, anon'], 'captain': [], 'itinerary': 'Downs 16 Mar 1630 - 14 Jul St Augustine s Bay - 7 Aug Johanna -14 Oct Surat - 7 Feb 1631 Bandar Abbas - 5 Apr Surat - Bantam - Aug Sumatra - 28 Nov Surat - 26 Feb 1632 Bandar Abbas - 8 Apr Surat - 4 Jul Mauritius 1 Oct -12 Nov Cape -10 Dec St Helena - Apr 1633 Downs'}","{'time': ['1633', '1634'], 'destination': 'Surat and Bantam', 'reference': [], 'captain': 'Jeremy Blackman 13 Nov 1650 for Â£900', 'itinerary': 'Downs Apr 1634 - Dec Surat - Bandar Abbas - Surat Apr 1635 - Bantam - Surat - Bandar Abbas 2 Jan 1636 - Surat 4 Feb -14 May Goa - 3 Jul Mauritius - Mozambique Channel - 7 Oct Surat - Mozambique Channel -12 Jun 1637 Masulipatam 27 Sep -18 Jan 1638 Bandar Abbas - Surat 26 Mar - Jun Aden -11 Dec Surat - left at Goa in 1639, broken up in 1641'}",,,,,
BLESSING (2),"['250 tons, sold to ', 'Downs 6 Apr 1644 -']","{'time': ['1641', '1642'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs 19 Feb 1642 - 14 Sep Bantam - Oct 1643 Downs'}","{'time': ['1643', '1644'], 'destination': 'Bantam', 'reference': [], 'captain': []}","{'time': ['1646', '1647'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs 27 Apr 1647 - 16 Aug Johanna - 24 Sep Surat - Goa - 3 Dec Surat 21 Jan 1649 - 17 Feb Bandar Abbas -18 Mar Surat -'}","{'time': ['1650', '1651'], 'destination': 'Surat', 'reference': [], 'captain': 'Gilbert Grimes'}",,,,,
BODDAM,"['Built by Barnard, launched 1787, 3 decks, 4in bottom, keel 128ft, breadth 38ft 6in, 1021 tons Principal Managing Owner: William Palmer']","{'time': ['1787', '1788'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/351A Journal 31 Dec 1787-11 Jul 1789', 'L/MAR/B/351 G(l) Ledger', 'L/MAR/B/351 G(2) Pay Book', 'L/MAR/B/351 G(3) Imprest Book', 'L/MAR/B/351 G(4) Absence Book'], 'captain': 'Joseph Elliott', 'itinerary': 'Portsmouth 5 Apr 1788 - 19 Jul Madras -1 Oct Whampoa -17 Dec Second Bar -14 Apr 1789 St Helena -12 Jun Long Reach'}","{'time': ['1790', '1791'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/35 IB Journal 17 Dec 1791-4 Jun 1792', 'L/MAR/B/351H(1) Ledger', 'L/MAR/B/351H<2) Pay Book'], 'captain': 'John Jones', 'itinerary': 'Downs 25 Feb 1791 -16 Jun Madras -13 Sep Whampoa -13 Nov Second Bar - 27 Feb 1792 St Helena - 24 Apr Long Reach'}","{'time': ['1793', '1794'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/351C Journal 19 Nov 1793-5 Jan 1796', 'L/MAR/B/351-1(1) Ledger', 'L/MAR/B/351-1(2) Pay Book'], 'captain': 'John Jones', 'itinerary': 'Portsmouth 2 May 1794 - 4 Jul Rio de Janeiro - 7 Sep Madras - 5 Oct Penang -15 Oct Malacca - 31 Jan 1795 Whampoa - 5 Mar Second Bar - 26 Apr Malacca - 24 Aug St Helena - 28 Nov Long Reach'}","{'time': ['1795', '1796'], 'destination': 'St Helena, Madras and China', 'reference': ['L/MAR/B/35 ID Journal 24 Feb 1796-23 Aug 1798', 'L/MAR/B/351J(1) Ledger', 'L/MAR/B/351J(2) Pay Book'], 'captain': 'George Palmer', 'itinerary': 'Portsmouth 17 May 1796 - 21 Jul St Helena -1 Oct Madras - 30 Nov Colombo - 8 Apr 1797 Whampoa -11 May Second Bar -19 Jun returned to China for repairs - 24 Jul Macao - 28 Aug Whampoa -16 Dec Second Bar -17 Jan 1798 Malacca -18 Mar Cape -15 Apr St Helena - 25 Jun Cork -12 Jul Long Reach'}","{'time': ['1798', '1799'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/351E Journal 8 Jan 1799-29 Jul 1800', 'L/MAR/B/351K(1) Ledger', 'L/MAR/B/351K(2) Pay Book'], 'captain': 'George Palmer', 'itinerary': 'Portsmouth 2 Apr 1799 - 5 Aug Madras - 2 Sep Penang -14 Sep Malacca - 30 Oct Whampoa - 25 Dec Second Bar -18 Jan 1800 Malacca -11 Apr St Helena - 28 Jun Long Reach'}","{'time': ['1800', '1801'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/351F Journal 17 Feb 1801-24 Jun 1802', 'L/MAR/B/351L(1) Ledger', 'L/MAR/B/351L(2) Pay Book'], 'captain': 'John Jones', 'itinerary': 'Portsmouth 31 Mar 1801 - 26 Jul Madras - 28 Aug Penang -10 Sep Malacca - 28 Sep Whampoa 16 Dec Second Bar -13 Apr 1802 St Helena -12 Jun Long Reach'}",,,
BODDINGTON,[],"{'time': '1794', 'destination': 'From Penang', 'reference': [], 'captain': [], 'itinerary': 'L/MAR/B/414A Journal 11 Nov 1794-17 Aug 1795, anon Penang 11 Nov 1794 - 27 Feb 1795 St Helena - 5 Aug Long Reach'}",,,,,,,,
BOLTON,"['Chartered ship, 540 tons', 'Principal Managing Owner: Thomas H Oldfield']","{'time': ['1831', '1832'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/234A Deck Log 21 May 1832-25 May 1833 '], 'captain': 'Thomas Wedlock Aldham', 'itinerary': 'Downs 9 Jun 1832 - 27 Sep Madras -18 Oct Calcutta - 29 Dec Saugor - 3 Mar 1833 St Helena - 11 May Downs'}",,,,,,,,
BOMBAY (1),"['Frigate, 180 tons']","{'time': ['1705', '1706'], 'destination': 'Mokha and Bombay', 'reference': [], 'captain': 'Samuel Jago', 'itinerary': 'Portsmouth 18 Oct 1706 - attacked by pirates after leaving Mokha Aug 1707 - Karwar 27 Oct - blown up by accident while engaging Sivaji pirates 28 Oct'}",,,,,,,,
BOMBAY (2),"['Galley, 10 guns, 35 crew, 160 tons']","{'time': ['1721', '1722'], 'destination': 'Bombay (to remain)', 'reference': ['L/MAR/B/773A(1) Imprest Book', 'L/MAR/B/773A(2) Receipt Book 1723-29'], 'captain': 'Robert Brice'}","{'time': 'Apr', 'destination': '1722 -', 'reference': [], 'captain': []}",,,,,,,
BOMBAY (3),"['Built at Bombay 1807, 3 decks, 5in bottom, length 163ft llin, keel 132ft 55/8in, breadth 42ft, hold 17ft 3in, wing transom 25ft lin, port cell 30ft 7in, waist 1ft lOin, between decks 6ft Sin & 6ft 71/2in, roundhouse 6ft 7!4in, ports 14 middle & 13 upper, deck range 92ft 9in, 1243 tons Principal Managing Owners: 2-7 John Forbes, 8-12 Henry Templer, HMN/60-141 for voyages 1809/10-1818/9']","{'time': '', 'destination': '1832/3 St Helena, Bengal and China', 'reference': ['L/MAR/B/48L Journal 3 Dec 1832-21 Apr 1834', 'L/MAR/B/48X(1) Ledger', 'L/MAR/B/48X(2) Pay Book'], 'captain': 'James Kellaway', 'itinerary': 'Downs 17 Jan 1833 - 15 Mar St Helena - 6 Jun Saugor -15 Aug Penang - 2 Sep Singapore - 26 Sep Whampoa -10 Nov Second Bar -1 Feb 1834 St Helena - 30 Mar Long Reach'}","{'time': ['1809', '1810'], 'destination': 'China', 'reference': ['L/MAR/B/48B Journal 3 Feb 1810-28 Nov 1811', 'L/MAR/B/48N (1) Ledger', 'L/MAR/B/48N(2) Pay Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Portsmouth 28 Apr 1810 - 5 Sep Penang - 25 Sep Malacca - 6 Dec Whampoa - 9 Feb 1811 Second Bar -11 Jul St Helena -18 Sep Falmouth -18 Oct Blackwall'}","{'time': ['1811', '1812'], 'destination': 'China', 'reference': ['L/MAR/B/48C Journal 13 Jan 1812-24 Aug 1813', 'L/MAR/B/48-0(l) Ledger', 'L/MAR/B/48-0(2) Pay Book'], 'captain': 'Montgomerie Hamilton', 'itinerary': 'Portsmouth 25 Mar 1812 - 20 Apr Madeira -10 Aug Batavia - 29 Sep Whampoa - 30 Nov Second Bar - 27 Mar 1813 St Helena -18 Jun Blackwall'}","{'time': ['1813', '1814'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/48D Journal 8 Oct 1813-1 Mar 1816', 'L/MAR/B/48P(1) Ledger', 'L/MAR/B/48P(2) Pay Book', 'L/MAR/B/48P(3) Imprest Book', 'L/MAR/B/48P(4) Absence Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Portsmouth 31 Dec 1813-21 May 1814 Bombay - 6 Aug Kedah - 29 Sep Lintin - 30 Nov Whampoa - 8 Jan 1815 Second Bar -15 Apr Cochin - 9 May Bombay -18 Oct Cape - 6 Nov St Helena -14 Jan 1816 Blackwall'}","{'time': ['1816', '1817'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/48E Journal 24 Oct 1816-22 Jun 1818', 'L/MAR/B/48Q(1) Ledger', 'L/MAR/B/48Q(2) Pay Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Downs 7 Jan 1817 -17 May Bombay - 27 Jul Penang -14 Aug Malacca -12 Sep Whampoa - 22 Nov Second Bar - 23 Mar 1818 St Helena - 20 May Long Reach'}","{'time': ['1818', '1819'], 'destination': 'St Helena, Bombay and China', 'reference': ['L/MAR/B/48F Journal 12 Dec 1818-7 Nov 1820', 'L/MAR/B/48R(1) Ledger', 'L/MAR/B/48R(2) Pay Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Portsmouth 1 Mar 1819-4 May St Helena - 5 Aug Bombay - 4 Jan 1820 Batavia - 28 Feb Whampoa - 16 Mar Second Bar - 26 Jul St Helena - 29 Sep Long Reach'}","{'time': ['1820', '1821'], 'destination': 'China', 'reference': ['L/MAR/B/48G Journal 7 Mar 1821-28 May 1822, cont by Chief Mate Joseph Stanton', 'L/MAR/B/48S(1) Ledger', 'L/MAR/B/48S(2) Pay Book'], 'captain': 'Charles Graham', 'itinerary': 'Downs 28 Apr 1821-7 Sep Whampoa -12 Nov Second Bar - 3 Feb 1822 Cape - 22 Feb St Helena - 22 Apr Northfleet'}","{'time': ['1822', '1823'], 'destination': 'China', 'reference': ['L/MAR/B/48H Journal 26 Feb 1823-27 Apr 1824', 'L/MAR/B/48T(1) Ledger', 'L/MAR/B/48T(2) Pay Book'], 'captain': 'John Hine', 'itinerary': 'Downs 20 Apr 1823 - 7 Aug Whampoa - 8 Nov Second Bar - 2 Feb 1824 St Helena - 23 Mar Long Reach'}","{'time': ['1824', '1825'], 'destination': 'China', 'reference': ['L/MAR/B/48-I Journal 10 Mar 1825-11 Jul 1826', 'L/MAR/B/48U(1) Ledger', 'L/MAR/B/48U(2) Pay Book'], 'captain': 'John Charretie', 'itinerary': 'Downs 4 May 1825 - 13 Sep Whampoa -11 Dec Second Bar -10 Apr 1826 St Helena - 8 Jun Long Reach'}"
BOMBAY,['Country ship '],"{'time': '1786', 'destination': '', 'reference': ['L/MAR/B/48A Journal 7 Aug-29 Oct 1786, J Sutherland'], 'captain': [], 'itinerary': 'Bombay 7 Aug 1786 -11 Sep Diego Garcia Bay -13 Oct Tellicheny - 29 Oct Bombay'}",,,,,,,,
BOMBAY CASTLE (1),"['Rated at 499 tons, 28 guns, 99 crew']","{'time': ['1745', '1746'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/125A-B Journal 24 Apr 1746-19 Nov 1749', 'L/MAR/B/125L(1) Ledger ', 'L/MAR/B/125L(2) Pay Book Capt Thomas Browne'], 'captain': [], 'itinerary': 'Portsmouth 22 Aug 1746 - 19 Dec Cape - 7 Jun 1747 Benkulen - 29 Jul Fort St David - cruising Coromandel coast -1 Oct Pulicat - 6 Jan 1748 Fort St David - 26 Jan Pondicherry - 14 Mar Fort St David - cruising Coromandel coast - 24 Jun Fort St David - 23 Aug Negapatam - 3 Sep Tranquebar - 6 Sep Fort St David - 25 Nov Culpee -16 Jan 1749 Ingeli 6 Mar - 31 Jul St Helena'}","{'time': ['1751', '1752'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/125C Journal', 'L/MAR/B/125M(1) Ledger', 'L/MAR/B/125M(2) Pay Book'], 'captain': 'Thomas Browne', 'itinerary': '27 Oct Culpee - 29 Jan 1753 Ingeli - 4 Mar Madras -12 Jul St Helena -19 Oct Downs'}","{'time': ['1754', '1755'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/125D Journal 1 Oct 1754-7 Jan 1757, Chief Mate Joseph Bustoll ', 'L/MAR/B/125N(1) Ledger', 'L/MAR/B/125N(2) Pay Book'], 'captain': 'Thomas Browne', 'itinerary': '28 Jul - 25 Aug Malacca - 2 Dec Whampoa - left China 23 Jan 1756 - 19 May St Helena - 8 Sep Kinsale - 4 Nov Downs'}","{'time': ['1757', '1758'], 'destination': 'Bengal', 'reference': ['L/MAR/B/125E Journal 12 Jan 1758-28 Mar 1760', 'L/MAR/B/125-0(1) Ledger', 'L/MAR/B/125-0(2) Pay Book'], 'captain': 'Richard Doveton', 'itinerary': 'Portsmouth 10 May 1758 - 28 Nov Balasore - 6 Jan 1759 Culpee 30 Mar - 28 Jul St Helena - 7 Nov Kinsale - 4 Jan 1760 Cork -13 Jan Kinsale - 20 Feb Woolwich'}",,,,,
BOMBAY CASTLE (2),"['Built by Randall, launched 1792, 3 decks, 4in bottom, length 164ft 4in, keel 132ft 71/4in, breadth 42ft 2in, hold 17ft, wing transom 25ft 9in, port cell 29ft lin, waist 3ft 9in, between decks 6ft 6in, roundhouse 6ft 7in, ports 14 middle & upper, deck range 97ft 4in, 1234 tons Principal Managing Owners: 1 James Feams, 2-4 Alexander Montgomerie, 5-6 Joseph Dorin', 'See also NMM: HMN/1-59']","{'time': ['1792', '1793'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/125F Journal 12 Nov 1792-13 Oct 1794', 'L/MAR/B/125P(1) Ledger', 'L/MAR/B/125P(2) Pay Book'], 'captain': 'Alexander Montgomerie', 'itinerary': 'Downs 14 Jan 1793 - 6 Feb Madeira -14 May Bombay - 22 Aug Malacca -12 Sep Whampoa - 6 Nov Second Bar -11 Apr 1794 St Helena -19 Jul Galway - 31 Aug Long Reach'}","{'time': ['1794', '1795'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/125G Journal 1 Dec 1794-8 Sep 1797', 'L/MAR/B/125Q(1) Ledger', 'L/MAR/B/125Q(2) Pay Book'], 'captain': 'John Hamilton', 'itinerary': 'Portsmouth 24 May 1795 - 3 Sep Cape - 4 Jan 1796 Bombay - 29 Jan Calicut -12 Feb Colombo - 21 Mar Bombay -16 Jun Malacca - 6 Jul Whampoa -12 Nov Second Bar - 2 Jan 1797 Macao - 27 Jan Penang - 4 Apr Cape - 28 Apr St Helena - 28 Jul Long Reach'}","{'time': ['1797', '1798'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/125H Journal 20 Nov 1797-7 Oct 1799', 'L/MAR/B/125R(1) Ledger', 'L/MAR/B/125R(2) Pay Book'], 'captain': 'John Hamilton', 'itinerary': 'Portsmouth 17 Feb 1798 - 4 Jun Bombay -15 Oct Whampoa - 4 Jan 1799 Second Bar - 22 Feb Malacca -17 May St Helena -1 Aug Long Reach'}","{'time': ['1799', '171800'], 'destination': 'China', 'reference': ['L/MAR/B/125-1 Journal 10 Mar 1800-29 Jan 1802', 'L/MAR/B/125S(1) Ledger', 'L/MAR/B/125S(2) Pay Book'], 'captain': 'John Hamilton', 'itinerary': 'Torbay 27 May 1800 - 12 Aug Rio de Janeiro - 23 Dec Cape - 23 Feb 1801 Whampoa - 30 Mar Second Bar - 21 Sep St Helena - 8 Dec Long Reach'}","{'time': ['1802', '1803'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/125 J Journal 26 Oct 1802-6 Sep 1804', 'L/MAR/B/125T(1) Ledger', 'L/MAR/B/125T(2) Pay Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Downs 23 Dec 1802 - 30 May 1803 Bombay - 28 Aug Malacca -1 Oct Whampoa - 23 Dec Second Bar -18 Feb Malacca -1 Mar Penang - 9 Jun St Helena -16 Aug Gravesend 14-16 Feb 1804 took part in battle of Pulau Aor'}","{'time': ['1804', '1805'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/125K Journal 24 Oct 1804-19 Nov 1806', 'L/MAR/B/125U(1) Ledger', 'L/MAR/B/125U(2) Pay Book'], 'captain': 'Archibald Hamilton', 'itinerary': 'Portsmouth 17 Feb 1805 - 21 Jun Bombay - 25 Sep Penang -10 Oct Malacca - 27 Dec Whampoa - 1 Mar 1806 - 2 Jul St Helena - 6 Sep Long Reach'}",,,
BOMBAY MERCHANT,"['370/400 tons, IVi decks, 24/30 guns, 72/91 crew']","{'time': ['1668', '1669'], 'destination': 'Surat', 'reference': [], 'captain': 'George Erwin', 'itinerary': '-15 Jul 1670'}","{'time': ['1670', '1671'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'George Erwin'}","{'time': ['1672', '1673'], 'destination': 'Madras and Surat', 'reference': [], 'captain': 'George Erwin'}","{'time': ['1674', '1675'], 'destination': 'Madras, Bengal and Bantam', 'reference': [], 'captain': 'George Bennett', 'itinerary': '10 Jan 1675 - 7 Jun 1676'}","{'time': ['1676', '1677'], 'destination': 'Bantam and Surat', 'reference': [], 'captain': 'Roger Bennett', 'itinerary': '25 Mar 1677 - Mar 1679'}",,,,
BONITO,"['BL: Sloane MS 3231 Journal 4 Feb 1650-28 Dec 1651, Charles Wylde, purser ']","{'time': ['1647', '1648'], 'destination': 'Madras', 'reference': [], 'captain': [], 'itinerary': 'Capt James Birkdell Downs - 25 Jun 1648 Madras - Masulipatam - Madras Jan 1649 - Downs'}","{'time': ['1649', '1650'], 'destination': 'Assada and Madras', 'reference': [], 'captain': 'Yates; Master George Cormett', 'itinerary': 'Blackwall 4 Feb 1650 - 18 Mar Maio -11 Jun St Augustine s Bay - 28 Jun Assada - 21 Jul Johanna - 26 Aug Madras - 26 Nov Masulipatam - 24 Dec Madras - 23 Jan 1651 Cochin -11 Mar Bandar Abbas - 24 May Madras - 3 Jun Masulipatam -18 Sep Madras -17 Dec Bantam - * carried planters to form colony at Assada'}",,,,,,,
BORNEO,"['180/200 tons, 12 guns, 30/40 crew', 'Plymouth 24 Dec 1718-28 Sep 1720 Deptford']","{'time': ['1699', '161700'], 'destination': 'Batavia and Banjarmassin ', 'reference': ['L/MAR/A/CXLVII Journal 10 Jun 1700-30 Jun 1702 ', 'L/MAR/A/CXLVn-A Ledger ', 'L/MAR/A/CXLVII-B Imprest Book'], 'captain': 'Henry Barre', 'itinerary': 'Downs 4 Jul 1700 - 30 Jul Madeira -13 Aug Sao Tiago - 3 Feb 1701 Batavia - 20 Feb Benjarmassin - 25 Apr 1702 â€˜Borneo  -1 Jun Batavia - voyage ended 25 Apr 1703'}","{'time': ['1713', '1714'], 'destination': 'Banjarmassin and Benkulen', 'reference': ['L/MAR/B/674A Journal 2 Sep 1713-2 Jun 1716 '], 'captain': 'Thomas Lewis', 'itinerary': 'Downs 2 Oct 1713 - 30 Jan 1714 Cape - 7 May Batavia -1 Jul Banjarmassin - 26 Dec Benkulen - 23 Jan 1715 Bantal - 9 Feb Benkulen - 4 Mar Bantal - 29 Mar Benkulen -13 Jun Batavia - 24 Aug Benkulen - 21 Feb 17l6 Madras - 30 May Benkulen - voyage ended 1 Aug 1717'}","{'time': ['1718', '1719'], 'destination': 'Banjarmassin', 'reference': ['L/MAR/B/674B Journal 18 May-15 Oct 1720, John Shepheard, Second Mate '], 'captain': 'John Riccard'}",,,,,,
BOSCAWEN,"['Rated at 499 tons, 26 guns, 99 crew Principal Managing Owner: 4 Richard Crabb', 'See Journal or narrative of the Boscawen s voyage to Bombay in the East Indies, Benjamin Braund, Commander. With remarks on her remarkable quick passage thither, and some surprising events that occurr d during the same, anno 1749. By a Young Gentleman, passenger on board, communicated to his father in London, August 1750 London: 1750 IOL: Tr.133']","{'time': ['1748', '1749'], 'destination': 'Bombay', 'reference': ['L/MAR/B/572A Journal 28 Aug 1748-3 Jul 1751', 'L/MAR/B/572E(1) Ledger', 'L/MAR/B/572E(2) Pay Book'], 'captain': 'Benjamin Braund', 'itinerary': 'Downs 26 Mar 1749 - 5 Jul Johanna - 2 Aug Bombay - 22 Sep Surat -17 Nov Bandar Abbas - 23 Dec Bombay -11 Feb 1750 Mangalore - 17 Feb Tellicherry - 19 Mar Socotra - 29 Mar Mokha - 27 Aug Bombay -16 Jan 1751 Cape -17 Feb St Helena - 4 Jun Gravesend'}","{'time': ['1752', '1753'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/572B Journal 8 Oct 1752-15 Aug 1754', 'L/MAR/B/572F(1) Ledger', 'L/MAR/B/572F(2) Pay Book'], 'captain': 'Benjamin Braund', 'itinerary': 'Downs 27 Dec 1752 - 15 Mar 1753 Cape - 24 Jun Madras - 9 Sep Whampoa - 26 Dec Second Bar - 7 May St Helena - 22 Jul Erith'}","{'time': ['1756', '1757'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/572C Journal 24 Oct 1756-1 May 1760', 'L/MAR/B/572G(1) Ledger', 'L/MAR/B/572G(2) Pay Book'], 'captain': 'Benjamin Braund', 'itinerary': 'Downs 30 Jan 1757 - 16 Jul Madagascar - 5 Sep Madras - 28 Nov Balasore - 20 Dec Calcutta - 29 Mar 1758 Ingeli - 5 Jul Madras - 21 Oct Whampoa 4 Feb 1759 - 15 May off St Helena, unable to call because of French ships - 7 Jun San Salvador - 27 Dec Cork - 2 Feb Plymouth - 27 Mar Erith'}","{'time': ['1760', '1761'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/572D Journal 6 Feb 1761-21 Jun 1765, Chief Mate Arthur Morris', 'L/MAR/B/572H(1) Ledger', 'L/MAR/B/572H(2) Pay Book'], 'captain': 'Benjamin Braund', 'itinerary': 'Portsmouth 26 May 1761 -16 Aug Rio de Janeiro -16 Dec Anjengo - 25 Dec Tellicherry - 9 Jan 1762 Goa -19 Feb Bombay - 2 Mar Surat -12 May Mokha -14 Jun Jeddah - 22 Aug Mokha -15 Sep Surat -14 Oct Bombay -19 Nov Cannanore - 22 Nov Calicut - 25 Nov Cochin - 30 Nov Anjengo -1 Feb 1763 Kedgeree -1 Apr Ingeli - 8 Jun Calcutta -10 Feb 1764 Culpee - 9 Mar Barrabulla - 26 Jun Mauritius - 29 Dec Bourbon - 21 Jan 1765 Cape - 27 Feb St Helena - 31 May Blackwall'}",,,,,
