name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
GRANT,[],"{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAR/B/376A Journal 16 Dec 1800-18 Jan 1802, anon'], 'captain': [], 'itinerary': 'â€˜English coast  16 Dec 1800 - 30 Apr 1801 Calcutta - left Bengal 25 Jul -18 Jan 1802 off Dungeness'}",,,,,,,,
GRANTHAM (1),"['Rated at 450/470 tons, 90/94 crew 36/40 guns']","{'time': ['1711', '1712'], 'destination': 'Bombay', 'reference': ['L/MAM/B/617A Journal 21 Mar 1712-4 Apr 1715 '], 'captain': 'Jonathan Collett', 'itinerary': 'Downs 23 Apr 1712 - 30 May Sao Tiago -19 Aug Cape - 18 Nov Anjengo - 28 Nov Cochin - 6 Dec Calicut -15 Dec Goa - 26 Dec Bombay - 24 Jan 1713 Surat - 22 Feb Bombay - 30 Mar Karwar - 23 May Benkulen - 5 Jun Batavia - 24 Oct Calicut -19 Nov Bombay - 4 Dec Surat -18 Dec Bombay - 10 Apr 1714 Anjengo -1 May Fort St David -10 May Madras - 9 Sep Reunion -1 Nov Cape - 7 Mar 1715 Downs'}","{'time': ['1715', '1716'], 'destination': 'Bengal', 'reference': ['L/MAM/B/617B Journal 14 Sep 1715-10 Sep 1717 '], 'captain': 'Thomas Collett', 'itinerary': 'Downs 23 Feb 1716 - 28 May Cape - 3 Aug Madras - 27 Aug Rogues River -11 Jan 1717 Cox s Island - 29 Apr St Helena - 2 Aug Erith'}","{'time': ['1717', '1718'], 'destination': 'Bengal', 'reference': [], 'captain': 'Thomas Collett', 'itinerary': '15 Jan 1718 - 18 Aug 1719'}","{'time': ['1720', '1721'], 'destination': 'Bombay', 'reference': ['L/MAR/B/617C Journal 3 Dec 1720-22 Aug 1722 '], 'captain': 'Timothy Field', 'itinerary': 'Downs 31 Jan 1721 -10 Mar Madeira - 31 Mar Sao Tiago - 22 Jun Cape - 21 Aug Johanna - 26 Sep Bombay - 7 Nov Surat - 28 Nov Bombay -14 Jan 1722 Karwar -19 Jan Tellicherry - 6 Apr Cape - 4 May St Helena - 22 Jul Woolwich'}",,,,,
GRANTHAM (2),"['Rated at 480/490 tons, 96/98 crew, 34 guns']","{'time': ['1724', '1725'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAM/B/617D Journal 21 Dec 1724-21 May 1727 '], 'captain': 'Timothy Field', 'itinerary': 'Downs 4 Feb 1725 - 4 Jul St Helena -18 Nov Benkulen - 24 Jan 1726 Moco Moco - 7 Feb Padang - 8 Apr Madras - 19 Jul Benkulen - 29 Aug Sillebar - 9 Sep Benkulen -18 Oct Batavia - 23 Feb 1727 St Helena - 22 May Downs See D/99 ff.5-8 for a crew list'}","{'time': ['1728', '1729'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/617E Journal 9 Jan 1729-10 Sep 1730, John Aston, Chief Mate ', 'L/MAR/B/617M(1) Ledger L/MAM/B/617M(2) Pay Book'], 'captain': 'Timothy Field', 'itinerary': 'Downs 6 Mar 1729 - 20 Jul Maldives -1 Aug Fort St David - 7 Aug Madras -12 Sep Calcutta - 18 Jan 1730 Ingeli -16 Jun St Helena - 10 Sep Sheemess'}","{'time': ['1731', '1732'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/617F Journal 7 Sep 1731-9 Aug 1733, Roger Hale, Chief Mate', 'L/MAR/B/617N Ledger'], 'captain': 'Timothy Field', 'itinerary': 'Downs 20 Dec 1731 - 13 Apr 1732 Cape - 1 Jul Madras -10 Aug Calcutta 24 Jan 1733 - 27 May St Helena - 9 Aug Erith'}","{'time': ['1735', '1736'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/617G Journal 21 Feb 1736-26 Jul 1737', 'L/MAR/B/617-0(1) Ledger', 'L/MAR/B/617-0(2) Pay Book'], 'captain': 'Roger Hale', 'itinerary': 'Downs 20 Feb 1736 - 14 Jul Madras -1 Aug Calcutta - 7 Jan 1737 Madras - 3 May St Helena - 7 Aug Downs'}","{'time': ['1738', '1739'], 'destination': 'Madras and Bengal', 'reference': ['L/MAWB/617H Journal 15 Feb 1739-18 Sep 1740', 'L/MAR/B/617P(1) Ledger', 'L/MAR/B/617P(2) Pay Book'], 'captain': 'Roger Hale', 'itinerary': 'Portsmouth 11 Mar 1739 - 20 Jul Madras - 28 Sep Calcutta - 28 Nov Ingeli - 23 Mar 1740 St Helena - 17 Sep Downs'}","{'time': ['1741', '1742'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAWB/617-I Journal 18 Jan 1742-28 Feb 1744', 'L/MAR/B/617Q(1) Imprest Book', 'L/MAR/B/617Q(2) Absence Book'], 'captain': 'Roger Hale', 'itinerary': 'Portsmouth 21 Feb 1742 - 7 Jul Madras - 24 Jul Balasore - 27 Dec Benkulen - 20 Jul 1743 St Augustine s Bay - 1 Dec St Helena - lost off Folkestone 28 Feb 1744'}",,,
GRANTHAM (3),"['Rated at 499 tons, 99 crew, 28 guns']","{'time': ['1746', '1747'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/617J Journal 21 Oct 1746-16 Aug 1748 ', 'L/MAR/B/617R(1) Ledger', 'L/MAR/B/617R(2) Pay Book'], 'captain': 'Walter Wilson', 'itinerary': 'Portsmouth 20 Feb 1747 - 14 May St Helena -19 Aug Batavia -11 Sep Benkulen - 8 Apr 1748 St Helena -11 Jul Yarmouth -19 Jul Erith'}","{'time': ['1749', '1750'], 'destination': 'Fort St David and China', 'reference': ['L/MAR/B/617K Journal 17 Oct 1749-8 Oct 1751, John Oliver, Chief Mate', 'L/MAM/B/617S(1) Ledger', 'L/MAM/B/617S(2) Pay Book'], 'captain': 'Walter Wilson', 'itinerary': 'Downs 20 Dec 1749 - 21 Jan 1750 Goree -1 Feb Gambia river - 26 May Madagascar -15 Jul Fort St David - 20 Sep Whampoa - 2 Jan 1751 Bocca Tigris - 6 Feb Batavia - 7 Jun St Helena - 3 Sep Downs'}","{'time': ['1753', '1754'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/617L Journal 27 Sep 1753-6 Aug 1755', 'L/MAM/B/ 617T (1) Ledger', 'L/MAM/B/617T(2) Pay Book'], 'captain': 'John Oliver', 'itinerary': 'Downs 5 Dec 1753 - 31 Mar 1754 St Helena - 21 Jul Batavia -11 Sep Benkulen - 2 Nov Moco Moco - 17 Nov Ipoh -17 Dec Benkulen -16 Mar 1755 St Helena - 26 Jun Downs'}","{'time': ['1756', '1757'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/617U Absence Book'], 'captain': 'John Oliver', 'itinerary': 'Downs May 1756 - captured by the French 4 Jan 1759 off the Cape'}",,,,,
GREENWICH (1),"['Rated at 450/480 tons, 90/96 crew, 32 guns']","{'time': ['1719', '1720'], 'destination': 'Bombay', 'reference': ['L/MAM/B/488A Journal 6 Oct 1719-13 Jul 1772, John Barnes, Chief Mate ', 'L/MAR/B/488B Boatswain s Book 30 May-20 Aug 1722'], 'captain': 'Richard Kirby', 'itinerary': 'Downs 3 Mar 1720 - 29 Apr Sao Tiago - 26 Jul Johanna - 3 Sep Bombay -10 Oct Surat -12 Nov Bombay - 21 Dec Karwar -31 Jan 1721 Calicut - 26 Feb Karwar -17 Mar Bombay - 31 May Bandar Abbas - 21 Oct Bombay -1 Dec Chaul - 6 Dec Bombay - 27 Jan 1722 Cochin - 2 Apr Cape - 5 May St Helena -19 Jul Gravesend * attacked by pirates at Johanna 8 Aug 1720'}","{'time': ['1723', '1724'], 'destination': 'Mokha and Bombay', 'reference': ['L/MAR/B/488C Journal 23 Aug 1723-30 Jun 1726 '], 'captain': 'Richard Lasinby', 'itinerary': 'Downs 19 Nov 1723 - 27 Feb 1724 Cape - 7 May Mokha - 2 Sep Bombay - 25 Sep Surat - 27 Oct Bombay - 7 Nov Karwar - 20 Nov Managalore -15 Dec Karwar -12 Jan 1725 Mokha - 25 Aug Bombay - 4 Sep Karwar -17 Oct Cochin - 7 Jan 1726 Cape -19 Feb St Helena - 27 May Erith See D/98 ff.250-51 for a crew list'}","{'time': ['1728', '1729'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/488D Journal 29 Oct 1728-8 Sep 1730, anon', 'L/MAR/B/488J (1) Ledger', 'L/MAR/B/488J(2) Pay Book'], 'captain': 'Richard Lasinby', 'itinerary': 'Downs 14 Dec 1728 - 23 May 1729 Madras - 4 Jul Vizagapatam -18 Jul Calcutta -19 Dec Ingeli - 6 Jan 1730 Vizagapatam - 20 Jan Madras - 21 Jun St Helena -10 Sep Downs'}","{'time': ['1731', '1732'], 'destination': 'Bombay', 'reference': ['L/MAR/B/488E Journal 18 Jan 1732-12 Sep 1733', 'L/MAR/B/488K Ledger'], 'captain': 'Matthew Bookey', 'itinerary': 'Downs 12 Mar 1732 - 16 Sep Bombay -19 Dec Surat -13 Jan 1733 Bombay - 28 May St Helena - 8 Aug Erith'}",,,,,
GREENWICH (2),"['Built by Wells, launched 1767, 3 decks, 3 in bottom, 676 tons', 'Principal Managing Owners: 1 John Henniker, 2 Thomas Debuke, 3-4 F Atherton Hindley']","{'time': ['1766', '1767'], 'destination': 'Bombay', 'reference': ['L/MAM/B/488F Journal 30 Jan 1767-13 Jan 1769', 'L/MAM/B/488L(1) Ledger', 'L/MAM/B/488L(2) Pay Book'], 'captain': 'Benjamin Hooke', 'itinerary': 'Downs 24 Apr 1767 - 19 May Sao Tiago - 30 Aug Madagascar - 30 Nov Cochin - 9 Dec Tellicherry - 24 Dec Tellicherry - 24 Dec Bombay - 6 May 1768 Tellicherry -18 May Cochin - 22 Aug St Helena - 19 Nov Downs'}","{'time': ['1769', '1770'], 'destination': 'Bombay', 'reference': ['L/MAM/B/488G Journal 29 Nov 1769-27 Jun 1771', 'L/MAR/B/488M(1) Ledger', 'L/MAR/B/488M(2) Pay Book'], 'captain': 'Robert Can-', 'itinerary': 'Downs 21 Feb 1770 - 12 Jun Madagascar - 20 Jul Bombay - 6 Dec Tellicherry -11 Dec Cochin - 15 Dec Anjengo -10 Mar 1771 St Helena - 28 May Downs'}","{'time': ['1771', '1772'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/488H Journal 23 Oct 1771-27 Jun 1773', 'L/MAM/B/488N(1) Ledger', 'L/MAR/B/488N(2) Pay Book'], 'captain': 'Robert Carr', 'itinerary': 'Portsmouth 31 Dec 1771 -15 Jan 1772 Madeira - 5 May Cape -18 Jun Johanna -16 Jul Madras - 22 Aug Culpee - 21 Nov Ingeli - 28 Feb 1773 Cape - 8 Apr St Helena - 24 Apr Ascension - 21 Jun Downs'}","{'time': ['1775', '1776'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/488-I Journal 9 Oct 1775-20 Aug 1777 ', 'L/MAR/B/488-0(l) Ledger', 'L/MAR/B/488-0(2) Pay Book'], 'captain': 'Robert Carr', 'itinerary': 'Falmouth 7 Jan 1776 - 1 Apr Cape - 2 Jun Madras - 2 Jul Culpee - 25 Aug Ingeli - 20 Sep Madras - 3 Dec Mauritius - 8 Dec Reunion -17 Jan 1777 Cape -11 Mar St Helena - 23 Jul Downs'}",,,,,
GRENVILLE,"['Built by Wells, launched 1764, 3 decks, 3in bottom, rated at 499 tons, 99 crew, 26 guns Principal Managing Owners: 1-3 John Durand, 4 William Nixon']","{'time': ['1764', '1765'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/467A Journal 11 Dec 1764-23 Sep 1766', 'L/MAR/B/467F(1) Ledger', 'L/MAR/B/467F(2) Pay Book'], 'captain': 'Parson Fenner', 'itinerary': 'Downs 4 Mar 1765 - 29 Sao Tiago - 5 Jul Cape - 5 Sep Madras -15 Oct Kedgeree - 8 Dec Ingeli - 30 May 1766 St Helena - 21 Aug Downs'}","{'time': ['1767', '1768'], 'destination': 'Madras and Bombay', 'reference': ['L/MAR/B/467B Journal 21 Jan 1768-1 Dec 1769', 'L/MAM/B/467G(1) Ledger', 'L/MAM/B/467G(2) Pay Book'], 'captain': 'Bumet Abercrombie', 'itinerary': 'Downs 7 Apr 1768 - 9 Jul False Bay - 5 Sep Madras - 25 Sep Masulipatam - 6 Oct Madras -15 Dec Bombay - 24 Apr 1769 Cochin -11 Jul Simons Bay -14 Aug St Helena - 3 Nov Downs'}","{'time': ['1770', '1771'], 'destination': 'China', 'reference': ['L/MAR/B/467C Journal 4 Nov 1770-23 Sep 1772', 'L/MAR/B/467H(1) Ledger', 'L/MAR/B/467H(2) Pay Book'], 'captain': 'Bumet Abercrombie', 'itinerary': 'Downs 17 Mar 1771 - 26 Jul Batavia - 21 Sep Whampoa -11 Feb 1772 Second Bar - 2 May Simons Bay - 5 Jun St Helena - 3 Aug Downs'}","{'time': ['1774', '1775'], 'destination': 'Madras and Bombay', 'reference': ['L/MAM/B/467D Journal 2 Feb 1775-28 Apr 1777', 'L/MAR/B/467E Journal 30 May 1776-28 Apr 1777, Charles Chisholme, Chief Mate of Gatton', 'L/MAR/B/467-I(l) Ledger ', 'L/MAR/B/467-I(2) Pay Book Capt Bumet Abercrombie'], 'captain': [], 'itinerary': 'Portsmouth 26 Apr 1775 - 21 Aug Simons Bay -10 Dec Madras - 29 Jan 1776 Masulipatam - 6 Feb Madras -10 Mar Cochin -10 Apr Bombay -16 Aug Madras -16 Dec Cape - 20 Jan 1777 St Helena - 25 Apr Downs'}",,,,,
GREYHOUND (1),"['Sold to William Wood and Henry Roach 11 Dec 1650 for Â£500', 'Master Gilbert Grimes']","{'time': ['1645', '1646'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs Apr 1646 - 28 Sep Mauritius Mar 1647 - 24 May Johanna - 26 Sep Surat 7 Jan 1648 - 5 Feb Moheli - 21 Mar Cape - 8 Apr St Helena - 22 Apr Ascension - 26 Jun Downs See E/3/21 no.2081'}","{'time': ['1648', '1649'], 'destination': 'Bantam Master Gilbert Grimes ?', 'reference': [], 'captain': [], 'itinerary': 'Downs -14 Dec 1649 Bantam - Aug 1650 Downs'}",,,,,,,
GREYHOUND (2),['270 tons'],"{'time': ['1664', '1665'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Nathaniel Browning', 'itinerary': 'Jan 1665 - Jul 1669'}","{'time': ['1670', '1671'], 'destination': 'Bantam', 'reference': [], 'captain': 'William Goodlad', 'itinerary': 'Jul 1670 - 11 Jul 1671 Downs'}",,,,,,,
GREYHOUND (3),"['Company s packet, 158 tons, 25 crew, 6 guns']","{'time': ['1781', '1782'], 'destination': 'Benkulen, to remain', 'reference': ['L/MAM/B/7 71 A(l) Ledger', 'L/MAR/B/771 A(2) Pay Book', 'L/MAR/B/771A(3) Absence Book L/MAM/B/771 A(4) Imprest Book'], 'captain': 'Robert Anderson Downs 25 Apr 1782 -'}",,,,,,,,
GRIFFIN,"['Rated at 499 tons, 99 crew, 26 guns']","{'time': ['1748', '1749'], 'destination': 'Fort St David and China', 'reference': ['L/MAM/B/603A Journal 11 Nov 1748-21 Jul 1750', 'L/MAM/B/603E(1) Ledger', 'L/MAM/B/603E(2) Pay Book'], 'captain': 'Thomas Dethick', 'itinerary': '2 Apr 1750 St Helena - 5 Jun Downs'}","{'time': ['1752', '1753'], 'destination': 'China', 'reference': ['L/MAM/B/603B Journal 9 Oct 1752-18 Jul 1754', 'L/MAM/B/603F(1) Ledger', 'L/MAM/B/603F(2) Pay Book'], 'captain': 'Thomas Dethick', 'itinerary': 'Downs 27 Dec 1752 - 9 May 1753 Batavia - 30 Jun Whampoa -15 Mar 1754 St Helena - 2 Jun Erith'}","{'time': ['1755', '1756'], 'destination': 'St Helena and China', 'reference': ['L/MAM/B/603C Journal 22 Aug 1755-6 Feb 1758', 'L/MAM/B/603G(1) Ledger', 'L/MAM/B/603G(2) Pay Book'], 'captain': 'Thomas Dethick', 'itinerary': 'Downs 21 Oct 1755 - 31 Jan 1756 St Helena -16 May Batavia - 31 Jul Chusan - 28 Feb 1757 Malacca - 28 Jun St Helena - 17 Aug Ascension - 27 Aug Fernando Loronho - 30 Nov Downs'}","{'time': ['1758', '1759'], 'destination': 'Bombay', 'reference': ['L/MAM/B/603D Journal 27 Feb 1759-20 Jan 1761', 'L/MAM/B/603H(1) Imprest Book', 'L/MAM/B/603H(2) Absence Book'], 'captain': 'Thomas Dethick', 'itinerary': 'Portsmouth 28 Apr 1759 - 23 Aug Madagascar - 3 Oct Bombay - 9 Nov Goa -12 Dec Calicut -12 Jan 1760 Bombay - 28 Feb Surat - 29 Mar Bombay -16 Apr Tellicheny -15 Jul Whampoa - 9 Dec Second Bar - ship lost Jan 1761 at the â€˜island of Zelo '}",,,,,
GROSVENOR (1),"['Built by Wells, launched 1761, 3 decks, 3in bottom, rated at 499 tons, 99 crew, 26 guns Principal Managing Owners: 1-2 John Hallett, 3-5 David Mitchell']","{'time': ['1761', '1762'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/495A Journal 15 Nov 1761-21 Mar 1764, Thomas Mitchell, Second Mate', 'L/MAM/B/495G(1) Ledger L/MAM/B/495G(2) Pay Book'], 'captain': 'Watkin Partington', 'itinerary': 'Portsmouth 5 Mar 1762 - 28 Mar Madeira - 8 Aug Madras - 23 Mar 1763 Whampoa - 4 Jun Second Bar - 9 Sep Batavia - 26 St Helena - 5 Feb 1764 Downs'}","{'time': ['1764', '1765'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/495B Journal 11 Nov 1764-18 Oct 1766', 'L/MAM/B/495H(1) Ledger', 'L/MAR/B/495H(2) Pay Book'], 'captain': 'David Saunders', 'itinerary': 'Downs 1 Feb 1765 - 1 Mar Sao Tiago - 4 May Benkulen - 29 Aug Whampo - 8 Jan 1766 Second Bar - 30 Mar Benkulen - 7 Jul St Helena -19 Sep Downs'}","{'time': ['1767', '1768'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/495C Journal 21 Oct 1767-11 Jul 1769', 'L/MAR/B/495-I(l) Ledger', 'L/MAR/B/495-I(2) Pay Book'], 'captain': 'David Saunders', 'itinerary': 'Downs 31 Dec 1767 - 19 Apr 1768 Johanna - 2 Jun Madras - 4 Aug Malacca - 4 Sep Whampoa -16 Dec Second Bar -19 Mar 1769 St Helena - 28 May Downs'}","{'time': ['1770', '1771'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/495D Journal 22 Oct 1770-23 Oct 1772', 'L/MAM/B/495J(1) Ledger', 'L/MAM/B/495J(2) Pay Book'], 'captain': 'David Saunders', 'itinerary': 'Downs 22 Jan 1771 - 6 Jun Johanna -1 Jul Madras - 28 Aug Malacca - 25 Sep Whampoa - 5 Feb 1772 Second Bar -16 Jun St Helena - 29 Jun Ascension - 30 Aug Downs'}","{'time': ['1774', '1775'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/495E Journal 19 Nov 1774-23 Aug 1776', 'L/MAR/B/495K(1) Ledger', 'L/MAR/B/495K(2) Pay Book'], 'captain': 'David Saunders', 'itinerary': 'Downs 18 Jan 1775 - 21 May Johanna - 22 Jun Madras - 28 Aug Malacca - 4 Oct Whampoa - 22 Dec Second Bar - 9 May 1776 St Helena -18 Aug Downs'}",,,,
GROSVENOR (2),"['Built by Wells, launched 1777, 3 decks, 4in bottom, length 138ft lOin, keel 111ft lOin, breadth 35ft 3!/2in, hold 14ft 3in, wing transom 23ft P/un, port cell 23ft 9in, between decks 5ft lOin, 741 tons Principal Managing Owner: David Mitchell', 'See A source book on the wreck of the Grosvenor East Indiaman, P R Kirby (Cape Town, 1953) and The true story of the Grosvenor East Indiaman, P R Kirby (Cape Town, 1960)']","{'time': 'Madras', 'destination': 'and Bengal', 'reference': ['L/MAM/B/495F Journal 31 Oct 1777-16 Nov 1779', 'L/MAR/B/495L(1) Ledger', 'L/MAR/B/495L(2) Pay Book'], 'captain': 'John Coxon', 'itinerary': 'Plymouth 9 Feb 1778 - 15 May Johanna -12 Jun Madras - 15 Jul Culpee - 27 Oct Ingeli - 26 Nov Barrabulla - 8 Mar 1779 St Helena - 4 Sep Shannon -16 Nov Downs'}","{'time': ['1779', '1780'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/495M(1) Imprest Book', 'L/MAR/B/495M(2) Absence Book'], 'captain': 'John Coxon', 'itinerary': 'Portsmouth 3 Jun 1780 - wrecked off Pondoland, South Africa, 4 Aug 1782'}",,,,,,,
GUARDIAN,"['Rated at 300 tons, 90 crew, 20 guns', 'Downs 2 May 1752 -']","{'time': ['1751', '1752'], 'destination': 'Bombay, to remain', 'reference': ['L/MAR/B/797A(1) Imprest Book', 'L/MAM/B/797A(2) Receipt Book'], 'captain': 'William James'}",,,,,,,,
GUILDFORD,"['530 tons', 'Principal Managing Owner: James Mangles', '']","{'time': ['1811', '1812'], 'destination': 'New South Wales and Bengal', 'reference': ['L/MAR/B/78A Journal 14 Jun 1811-21 Nov 1812, anon', 'L/MAR/B/7SB Journal 25 Jun 1812-10 Jun 1813'], 'captain': 'Magnus Johnson', 'itinerary': 'Portsmouth 4 Sep 1811 - 27 Oct Rio de Janeiro -18 Jan 1812 Sydney - 6 Jun Calcutta - 24 Aug Saugor - 9 Dec Cape -1 Jan 1813 St Helena -14 May Downs'}","{'time': ['1824', '1825'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/78C Journal 18 Apr 1825-20 Jun 1826'], 'captain': 'Magnus Johnson', 'itinerary': 'Torbay 26 May 1825 - 5 Sep Madras - 3 Sep Calcutta -11 Jan 1826 Madras - 23 Mar St Helena - 30 May Downs'}","{'time': ['1826', '1827'], 'destination': 'New South Wales and China', 'reference': ['L/MAM/B/78D Journal 13 Nov 1827-7 May 1828'], 'captain': 'Magnus Johnson', 'itinerary': 'Whampoa 13 Nov 1827 - 5 Dec Second Bar -18 Feb 1828 St Helena -12 Apr Downs'}",,,,,,
