name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
HECTOR (2);['Rated at 499 tons, 99 crew, 26 guns'];"{'time': ['1750', '1751'], 'destination': 'Bombay', 'reference': ['L/MAR/B/486A Journal 1 Feb 1750-14 May 1754', 'L/MAR/B/486J(1) Ledger', 'L/MAR/B/486J(2) Pay Book'], 'captain': 'Stevens Kirwan', 'itinerary': ""Downs 20 Mar 1751 - 6 Jul St Augustine's Bay - 28 Aug Bandar Abbas - 27 Sep Bombay - 24 Oct Surat - 30 Oct Bombay - 16 Dec 'coast of Sindey' -18 Jan 1752 Bombay - 31 Jan Surat - 20 Apr Bombay -18 Sep Culpee -16 Nov Ingeli -12 Jan 1753 Anjengo - 4 Feb Tellicherry -11 Mar Bombay - 29 Apr Tellicherry -16 Jun Bourbon - 24 Dec St Helena - 28 Apr 1754 Downs""}";"{'time': ['1755', '1756'], 'destination': 'Bombay', 'reference': ['L/MAR/B/486B Journal 1 Jan 1756-8 Nov 1757', 'L/MAR/B/486K(1) Ledger', 'L/MAR/B/486K(2) Pay Book'], 'captain': 'John Williams', 'itinerary': ""Downs 12 Mar 1756 - 28 Mar Madeira - 23 Jul St Augustine's Bay -14 Sep Bandar Abbas -18 Oct Bombay -18 Oct Bombay - 31 Jan 1757 Tellicherry -10 Feb Anjengo -17 May St Helena - 22 Aug Cork - 5 Oct Downs""}";{'time': ['1758', '1759'], 'destination': 'China', 'reference': ['L/MAR/B/486C Journal 2 Nov 1759-2 Dec 1760 ', 'L/MAR/B/486L(1) Ledger', 'L/MAR/B/486L(2) Pay Book'], 'captain': 'John Williams', 'itinerary': 'Portsmouth 15 Feb 1759 - 30 Sep Whampoa - 6 Feb 1760 Second Bar -17 Jun St Helena - 22 Sep Downs'};{'time': ['1761', '1762'], 'destination': 'Bombay, Madras and China', 'reference': ['L/MAR/B/486D Journal 5 Jan 1762-18 Aug 1764 ', 'L/MAR/B/486M(1) Ledger ', 'L/MAR/B/486M(2) Pay Book Capt John Williams', 'L/MAR/B/486E ', 'L/MAR/B/486N(1)', 'L/MAR/B/486N(2)', 'L/MAR/B/486S'], 'captain': 'Edmund Massey', 'itinerary': 'Downs 12 Apr 1765 - 9 May Sao Tiago - 25 Aug Rio de Janeiro -14 Jun 1766 Johanna - 22 Jul Colombo - 31 Jul Madras'};;;;;
HECTOR (3);['Built by Perry, launched 1766, 3 decks. Sin bottom, 688 tons Principal Managing Owners: 1 Charles Raymond, 2-4 Andrew Moffatt'];{'time': ['1766', '1767'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/486F Journal 6 Sep 1766-1 Jun 1768 ', 'L/MAR/B/486-0(1) Ledger ', 'L/MAR/B/486-0(2) Pay Book'], 'captain': 'John Williams', 'itinerary': 'Downs 20 Nov 1766 - 26 Dec Sao Tiago - 13 Mar 1767 Cape - 1 Jun Madras - 10 Jun Kedgeree - 11 Oct Madras -11 Jan 1768 Cape - 11 Feb St Helena - 22 Apr Downs'};{'time': ['1768', '1769'], 'destination': 'Madras and China', 'reference': ['L/MAE/B/486G Journal 10 Oct 1768-27 Jul 1770', 'L/MAR/1B/486P(1) Ledger', 'L/MAR/B/486P(2) Pay Book'], 'captain': 'Stephen Williams', 'itinerary': 'Downs 3 Jan 1769 - 20 May Madras - 28 Aug Whampoa - 27 Dec Second Bar - 31 Mar 1770 St Helena - 6 Jun Downs'};{'time': ['1771', '1772'], 'destination': 'Bombay', 'reference': ['L/MAM/B/486H Journal 8 Dec 1771-12 Oct 1773', 'L/MAR/B/486Q(1) Ledger', 'L/MAM/B/486Q(2) Pay Book'], 'captain': 'Stephen Williams', 'itinerary': 'Downs 19 Feb 1772 - 9 Jun Cape - 8 Aug Bombay - 7 Nov Cochin - 28 Dec Kedgeree - 28 Jul 1773 St Helena - 4 Oct Downs'};{'time': ['1775', '1776'], 'destination': 'Madras and Bombay', 'reference': ['L/MAR/B/486-I Journal 8 Feb 1776-28 Mar 1778', 'L/MAR/B/486R(1) Ledger', 'L/MAR/B/486R(2) Pay Book'], 'captain': 'Stephen Williams', 'itinerary': 'Downs 10 Apr 1776 - 31 Jul Johanna - 9 Sep Madras - 9 Oct Pondicherry - 26 Oct Colombo -13 Nov Tellicherry - 14 Dec Bombay -13 Mar 1777 Tellicherry - 5 Apr Madras - 3 Oct Cape - 24 Oct St Helena - 27 Feb 1778 Downs'};;;;;
HENRY;[];{'time': ['1692', '1693'], 'destination': 'India, to remain', 'reference': [], 'captain': 'Hudson 23 May 1693 -'};;;;;;;;
HENRY ADDINGTON (1);['Built by Wells, launched 1796, 3 decks, 5in bottom, length 176ft 9   /2in, keel 144ft 21/2in, breadth 43ft ZViin, hold 17ft 6in, wing transom 26ft 9in, port cell 29ft Sin, waist 4ft lin, between decks 6ft 6in & 6ft 7in, roundhouse 6ft 7in, ports 15 middle & upper, deck range 104ft Sin, 1432 tons Principal Managing Owner: Sir Alexander Hamilton'];"{'time': ['1795', '1796'], 'destination': 'China', 'reference': ['L/MAR/B/170A Journal 18 Mar 1796-17 May 1798', 'L/MAR/B/170H(1) Ledger', 'L/MAM/B/170H(2) Pay Book'], 'captain': 'Richard Atherton Farington', 'itinerary': ""Portsmouth 27 Jun 1796 - 20 Sep Cape - 2 Feb 1797 Whampoa -14 Sep 'Bally Town' - 2 Dec Cape - 17 Mar 1798 Downs""}";{'time': ['1798', '1799'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/170-I Imprest Book'], 'captain': 'Thomas Wakefield', 'itinerary': 'Downs 4 Dec 1798 - lost on Bembridge Ledge, Isle of Wight, 8 Dec'};;;;;;;
HENRY ADDINGTON (2);"[""Built by Wells, launched 1800, 3 decks, 5in bottom, length 165ft S'/dn, keel 133ft 1 P/dn, breadth 42ft lin, hold 17ft, 2ing transom 25ft lOin, port cell 29ft 2in, waist 3ft lOin, between decks 6ft 6in, roundhouse 6ft 6in, ports 14 middle & upper, deck range 97ft, 1262 tons Principal Managing Owners: 1-5 Sir Alexander Hamilton, 6-7 David Hunter""]";{'time': ['1800', '1801'], 'destination': 'Bombay and China', 'reference': ['L/MAR/JB/170E Journal 22 Oct 1800-27 Jul 1802', 'L/MAR/B/170J(1) Ledger', 'L/MA1R/B/170J(2) Pay Book'], 'captain': 'Thomas Wakefield', 'itinerary': 'Portsmouth 9 Jan 1801 - 22 May Bombay - 6 Oct Whampoa -17 Dec Second Bar -12 Apr 1802 St Helena -11 Jun Long Reach'};{'time': ['1802', '1803'], 'destination': 'Madras, Bombay and China', 'reference': ['L/MAR/B/170C Journal 1 Sep 1802-20 Sep 1804 ', 'L/MAR/B/170K(1) Ledger', 'L/MAM/B/170K(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Downs 13 Oct 1802 - 20 Dec Cape - 8 May 1803 Bombay - 5 Sep Whampoa -13 Nov Second Bar - 18 Feb 1804 Malacca - 2 Mar Penang - 9 Jun St Helena - 8 Aug Downs'};{'time': ['1804', '1805'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/170D Journal 25 Oct 1804-11 Oct 1806', 'L/MAM/B/170L(1) Ledger', 'L/MAM/B/170L(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Portsmouth 17 Feb 1804 - 20 Jun Bombay - 25 Sep Penang -10 Apr 1805 Malacca - 25 Dec Whampoa -18 Mar 1806 Malacca - 27 Mar Penang - 2 Jul St Helena - 3 Sep Downs'};{'time': ['1806', '1807'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/170M(1) Ledger', 'L/MAM/B/170M(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Portsmouth 26 Feb 1807 - 1 Jul 1808 Long Reach'};{'time': ['1808', '1809'], 'destination': 'Bengal', 'reference': ['L/MAM/B/170E Journal 14 Apr 1809-14 Sep 1810', 'L/MAR/B/170N(1) Ledger', 'L/MAM/B/170N(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Portsmouth 21 Jun 1809 - 4 Nov Saugor - 4 Feb 1810 Madras -17 Feb Point de Galle - 3 May St Helena - 6 Jul Downs'};{'time': ['1810', '1811'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/170F Journal 17 Nov 1810-3 Jul 1812 ', 'L/MAR/B/170-O(l) Ledger', 'L/MAR/B/170-O(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Torbay 16 Feb 1811 - 28 Apr Simons Bay - 8 Jun Bombay - 2 Oct Whampoa -13 Dec Second Bar - â–\xa051 Mar 1812 St Helena -13 May Downs'};"{'time': ['1813', '1814'], 'destination': 'China', 'reference': ['L/MAR/B/170G Journal 22 Dec 1813-26 Sep 1815', 'L/MAR/B/170P(1) Ledger', 'L/MAW1/170P(2) Pay Book'], 'captain': 'John Kirkpatrick', 'itinerary': 'Portsmouth 8 Apr 1814 - 16 Aug Kedah -14 Sep Malacca - 21 Oct Lintin Roads - 30 Nov Whampoa "" 20 Jan 1815 Second Bar -12 May St Helena -19 Aug Downs'}";;
HENRY AND WILLIAM;['250 tons, 50 crew, 24 guns'];{'time': ['1682', '1683'], 'destination': 'Bengal', 'reference': [], 'captain': 'Charles Hayward', 'itinerary': 'Downs 3 Jan 1683 - 19 Jun 1685 Downs'};;;;;;;;
HENRY DUNDAS;"[""Built by Perry, launched 1786, 3 decks, 4in bottom, length 143ft: 9in, keel 116ft: 5'Ain, breadth 36ft, hold 14ft 9in, wing transom 22ft llin, port cell 26ft 3in, waist 1ft, between decks 6ft & 6ft 3in, roundhouse 6ft 3 in, ports 13 middle & upper, deck range 81ft 6in, 802 tons Principal Managing Owners: 1-4 Donald Cameron, 5-6 Thomas Newte""]";{'time': ['1786', '1787'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/331A Journal 20 Nov 1786-18 Aug 1788', 'L/MAR/B/331 G(l) Ledger', 'L/MAM/B/331G(2) Pay Book', 'L/MAM/B/331G(3) Imprest Book', 'L/MAR/B/331G(4) Absence Book'], 'captain': 'Angus McNab', 'itinerary': 'Portsmouth 21 Feb 1787 - 12 Jun Madras - 23 Jun Diamond Creek -19 Dec Culpee -16 May 1788 St Helena -10 Jul Downs'};{'time': ['1789', '1790'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/33 IB Journal 8 Feb 1790-5 Sep 1791', 'L/MAM/B/331H(1) Ledger', 'L/MAM/B/33111(2) Pay Book'], 'captain': 'Angus McNab', 'itinerary': 'Downs 31 Mar 1790 - 31 Jul Bombay - 2 Oct Tellicherry - 30 Oct Batavia - 20 Jan 1791 Whampoa - 7 Mar Second Bar - 7 Jul St Helena - 5 Sep Downs'};{'time': ['1792', '1793'], 'destination': 'China', 'reference': ['L/MAR/B/331C Journal 26 Mar 1793-9 Sep 1794', 'L/MAR/B/331-1(1) Ledger', 'L/MAR/B/331-1(2) Pay Book'], 'captain': 'Walter Carruthers', 'itinerary': 'Portsmouth 7 Jul 1793 - 27 Oct Batavia - 4 Jan 1794 Whampoa - 28 Feb Second Bar -18 Jun St Helena - 7 Sep Downs'};{'time': ['1794', '1795'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/331D Journal 30 Mar 1795-21 Mar 1797', 'L/MAR/B/331J(1) Ledger', 'L/MAR/B/331J(2) Pay Book'], 'captain': 'John Campbell', 'itinerary': 'Portsmouth 9 Jul 1795 - 6 Sep Rio de Janeiro -16 Dec Madras - 23 Dec Karakaul -14 Jan 1796 Madras - 24 Feb Kedgeree - 4 Jul Madras - 3 Nov Cape - 5 Dec St Helena - 8 Feb 1797 Downs'};{'time': ['1796', '1797'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/33 IE Journal 5 May 1797-28 Aug 1799, William Birch Gray, Chief Mate', 'L/MAR/B/331K(1) Ledger', 'L/MAR/B/331K(2) Pay Book'], 'captain': 'Walter Carruthers', 'itinerary': 'Torbay 22 Sep 1797 - 3 Feb 1798 Madras -10 Mar Kedgeree - 28 Apr Saugor - 28 May Madras - 11 Jul Diamond Harbour - 22 Aug Saugor - 22 Sep Madras - 3 Jan 1799 Cape - 9 Feb St Helena - 13 Jul Downs'};"{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAR/B/331F Journal 11 Feb 1801-27 Aug 1802', 'L/MAR/B/331L(1) Ledger', 'L/MAR/B/331L(2) Pay Book'], 'captain': 'Walter Carruthers', 'itinerary': ""Portsmouth 23 Apr 1801 - 9 May Madeira - 5 Aug St Augustine's Bay -10 Sep Colombo - 22 Oct Kedgeree -15 Feb 1802 Saugor - 31 May St Helena - 27 Jul Downs""}";;;
HENRY PORCHER;['Extra/chartered ship, built by Hilhouse, measured 1817, 2 decks, 4in bottom, length 113ft 8in, keel 90ft 63/4in, breadth 30ft lOin, hold 13ft 9in, wing transom 18ft 5in, port cell 24ft lOin, waist llin, between decks 6ft 7in, roundhouse 6ft 61/4in, ports 6 upper, 485 tons Principal Managing Owners: 1 Joseph Graves. 2 Samuel Maijoribanks, 3 George F Young'];{'time': ['1817', '1818'], 'destination': 'Bengal and Bombay', 'reference': ['L/MAR/B/73A Journal 21 Feb 1818-6 Jul 1819', 'L/MAR/B/73D(1) Ledger', 'L/MAR/B/73D(2) Pay Book'], 'captain': 'James Patten Anstice', 'itinerary': 'Downs 1 Apr 1818 -11 Aug Kidderpore - 25 Sep Saugor - 28 Nov Cochin - 8 Dec Bombay - 7 Jan 1819 Tellicheny - 26 Mar St Helena - 7 Jun Downs'};{'time': ['1824', '1825'], 'destination': 'New South Wales and Australia', 'reference': ['L/MAR/B/73B Journal 3 Jun 1825-8 Oct 1826, Archibald Morris, Chief Mate'], 'captain': 'John Thomson', 'itinerary': 'Dublin 5 Aug 1825 - 3 Aug Sydney - 5 Mar 1826 Whampoa - 7 Aug St Helena - 26 Sep Downs'};{'time': ['1829', '1830'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/73C Deck Log 19 May 1830-5 Jun 1831'], 'captain': 'Gabriel Jemmett Redman', 'itinerary': 'Downs 8 Jun 1830 - 12 Oct Madras -14 Nov Calcutta - 28 May 1831 St Helena - 24 Jun Downs'};;;;;;
HERBERT (1);['Originally built for the Turkey trade, 3 decks, 130/150 crew, 40/46 guns, 700/750 tons'];{'time': ['1682', '1683'], 'destination': 'Bengal', 'reference': ['L/MAR/A/XXIX Journal 9 Feb 1683-23 Jul 1684, Edmund Uvedale '], 'captain': 'Henry Uvedale', 'itinerary': 'Plymouth 27 Nov 1682 - 9 Feb 1683 Sao Tiago - 23 May Johanna - Balasore 31 Jan 1684 - Cape'};{'time': ['1685', '1686'], 'destination': 'Benkulen', 'reference': ['L/MAR/A/LXXIX Journal 12 Nov 1685-24 Feb 1686, Edmund Uvedale '], 'captain': 'Henry Uvedale', 'itinerary': 'Downs 12 Mar 1685 - Sao Tiago 10 Jan 1686 - Silebar 12 Jun - 8 Jul Batavia - 20 Dec Malacca - Acheh 22 Mar 1687 - 21 Apr Benkulen - 6 Jun Silebar - 29 Jan 1688 Plymouth'};{'time': ['1689', '1690'], 'destination': 'Bombay', 'reference': ['L/MAR/B/136E(A)2 Receipt Book '], 'captain': 'Thomas Burton', 'itinerary': 'Downs 5 Dec 1689 - fought with French warships, blown up at Johanna'};;;;;;
HERBERT (2);['Galley, 47 crew, 20 guns, 210 tons'];{'time': ['1707', '1708'], 'destination': 'Mokha', 'reference': ['L/MAR/B/747A Imprest Book '], 'captain': [], 'itinerary': 'Capt Richard Chadsley Downs 18 Dec 1707 - captured by the French'};;;;;;;;
HERCULEAN;"[""Extra ship, built by Temple, measured 1800, 3 decks, 41/2in bottom, length 121ft 3'Ain, keel 95ft lOin, breadth 34ft 61Ain, hold 13ft 4in, wing transom 18ft Sin, port cell 23ft S'Ain, waist 9in, between decks 5ft lin & 6ft lOin, ports 7 middle & 10 upper, 608 tons Principal Managing Owner: Robert Anderson""]";{'time': ['1799', '171800'], 'destination': 'Bengal', 'reference': ['L/MAR/B/339A Journal 18 Apr 1800-8 Nov 1801'], 'captain': 'John Robinson Franklin', 'itinerary': 'Portsmouth 28 Jun 1800 - 19 Jan 1801 Calcutta -10 Mar Kedgeree - 7 May Benkulen - 27 Aug St Helena - 31 Oct Downs'};"{'time': ['1801', '1802'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/339C Journal 13 Mar 1802-23 May 1804', 'L/MAR/B/339B Journal 13 Mar 1802-24 May 1804, George Lott Philips, Second Mate', 'L/MAR/B/339D(1) Ledger ', 'L/MAR/B/339D(2) Pay Book'], 'captain': 'Samuel Butler', 'itinerary': ""Downs 4 May 1802 - 6 Sep Bombay -16 Dec Bassein - 31 Dec Bombay - 2 Apr 1803 Calcutta - 17 Jun Kedgeree - 28 Sep 'Poolo Bay' -17 Jan 1804 St Helena - 29 Apr Downs""}";;;;;;;
HERCULES (1);[];{'time': ['1800', '1801'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/77A Journal 2 Jul 1801-5 Jul 1803'], 'captain': 'Luckyn Betts', 'itinerary': 'Portsmouth 11 Sep 1801 -12 Apr Cape - 26 Jun New South Wales - 26 Oct Whampoa - 3 Jan 1803 Second Bar -14 Apr St Helena -19 Jun Downs'};;;;;;;;
HERCULES (2);['Chartered ship, 483 tons', 'Principal Managing Owners: Buckle & Co'];{'time': ['1825', '1826'], 'destination': 'Bengal', 'reference': ['L/MAM/B/77B Deck Log 31 May-1 Dec 1826'], 'captain': 'William Vaughan', 'itinerary': 'Dock 23 Jun 1826 - 16 Oct Madras - 15 Nov Calcutta'};{'time': ['1827', '1828'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/77C Deck Log 29 Apr 1828-15 Jul 1829'], 'captain': 'William Vaughan', 'itinerary': 'Downs 22 May 1828 - 21 Sep Madras -12 Oct Calcutta - 3 Jan 1829 Diamond Harbour - 6 Feb Madras - 30 Apr St Helena - 21 Jun Downs'};;;;;;;
HEREFORDSHIRE;['Built at Bombay, measured 1814, 3 decks, 5in bottom, length 165ft 2in, keel 133ft 2in, breadth 42ft 6in, hold 17ft, wing transom 26ft, port cell 29ft lOin, waist 1ft 6in, between decks 6ft 4in & 6ft 41/2in, roundhouse 6ft 4lAin, ports 14 middle & upper, deck range 98ft 5in, 1279 tons Principal Managing Owners: 1-5 John Card, 6-11 John Locke', 'Journal 6 Oct 1813-24 Oct 1814 Deck Log 6 Oct 1813-24 Oct 1814 Ledger Pay Book'];{'time': '', 'destination': '1832/3 Bombay and China', 'reference': ['L/MAR/B/49M Journal 18 Dec 1832-14 May 1834', 'L/MAR/B/49L Journal 18 Dec 1832-14 May 1834, Charles Besley Gribble, Chief Mate', 'L/MAR/B/49X(1) Ledger', 'L/MAR/B/49X(2) Pay Book'], 'captain': 'Edward Foord'};{'time': ['1814', '1815'], 'destination': 'St Helena and China', 'reference': ['L/MAM/B/49C Journal 29 Nov 1814-22 Aug 1816', 'L/MAR/B/49-0(l) Ledger', 'L/MAM/B/49-0(2) Pay Book'], 'captain': 'Charles Le Blanc', 'itinerary': 'Portsmouth 28 Feb 1815 - 5 Apr Madeira - 8 Jun St Helena - 8 Feb Penang - 6 Oct Malacca -17 Nov Whampoa -17 Jan 1816 Second Bar -14 May St Helena -13 Jul Downs'};{'time': ['1816', '1817'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/49D Journal 4 Dec 1816-4 Jun 1818', 'L/MAM/B/49P(1) Ledger', 'L/MAM/B/49P(2) Pay Book'], 'captain': 'John Money', 'itinerary': 'Portsmouth 14 Mar 1817 - 26 Jun Madras - 6 Aug Penang - 24 Sep Whampoa - 6 Dec Second Bar - 24 Mar 1818 St Helena - 2 Jun Downs'};{'time': ['1818', '1819'], 'destination': 'St Helena, Bombay and China', 'reference': ['L/MAM/B/49E Journal 15 Dec 1818-12 Oct 1820', 'L/MAM/B/49Q(1) Ledger', 'L/MAM/B/49Q(2) Pay Book'], 'captain': 'William Hope', 'itinerary': 'Portsmouth 1 Mar 1819 - 4 May St Helena - 4 Aug Bombay - 4 Jan 1820 Batavia - 29 Feb Whampoa - 13 Mar Second Bar - 26 Jul St Helena - 26 Sep Downs'};{'time': ['1820', '1821'], 'destination': 'China', 'reference': ['L/MAR/B/49F Journal 1 Mar 1821-15 May 1822', 'L/MAR/B/49R(1) Ledger', 'L/MAR/B/49R(2) Pay Book'], 'captain': 'William Hope', 'itinerary': 'Downs 21 Apr 1821 -16 Aug Whampoa - 4 Nov Second Bar - 2 Feb 1822 St Helena - 4 Apr Downs'};"{'time': ['1822', '1823'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/49G Journal 14 Nov 1822-2 Jun 1824', 'L/MAR/B/49S(1) Ledger', 'L/MAR/B/49S(2) Pay Book'], 'captain': 'William Hope', 'itinerary': ""Downs 7 Jan 1823 - 27 May Bombay -1 Sep Urmston's Bay - 2 Oct Whampoa -18 Nov Second Bar - 27 Feb 1824 St Helena - 23 Apr Downs""}";{'time': ['1824', '1825'], 'destination': 'China', 'reference': ['L/MAR/B/49H Journal 4 Jan 1825-17 May 1826', 'L/MAR/B/49T(1) Ledger', 'L/MAR/B/49T(2) Pay Book'], 'captain': 'William Hope', 'itinerary': 'Portsmouth 12 Mar 1825 - 20 Jun Madras -17 Aug Penang - 27 Sep Whampoa - 5 Nov Second Bar - 7 1^26 St Helena -10 Apr Downs'};{'time': ['1826', '1827'], 'destination': 'Bengal and China', 'reference': ['L/MAM/B/49-I(l) Journal 29 Nov 1826-16 Apr 1828', 'L/MAM/B/49-I(2) Journal 21 Jan 1827-27 Feb 1822, anon', 'L/MAM/B/49U(1) Ledger', 'L/MAM/B/49II(2) Pay Book'], 'captain': 'John Claremont Whiteman', 'itinerary': 'Downs 20 Jan 1827 - 19 Mar Cape -14 May New Anchorage -17 Jul Penang - 5 Aug Singapore - 1 Sep Whampoa -16 Oct Second Bar - 25 Jan 1828 St Helena -15 Mar Downs'};{'time': ['1828', '1829'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/49J Journal 21 Nov 1828-31 Jul 1830', 'L/MAM/B/49 Y (1) Ledger', 'L/MAR/B/49V(2) Pay Book'], 'captain': 'William Hope', 'itinerary': 'Downs 10 Jan 1829 - 14 May Bombay - 25 Jul Singapaore - 8 Nov Cap Sing Moon - 9 Feb 1830 Whampoa - 25 Feb Second Bar - 22 May St Helena - 4 Jul Downs'}
HERNE (1);['150 tons, 30 crew, 20 guns'];{'time': ['1700', '1701'], 'destination': 'Bombay', 'reference': ['L/MAR/A/CLXn Journal 31 May 1701-9 Apr 1703 '], 'captain': 'John Lane', 'itinerary': 'Downs 29 Jun 1701 -1 Oct St Helena - 31 Dec Calicut - 7 Mar 1702 Bombay -14 Mar Surat - 8 Apr Bombay -13 May Calicut - 24 Aug St Helena - 28 Dec Barbados - 9 Apr 1703 Limehouse'};;;;;;;;
HERNE (2);"['Frigate, New Company', ""Possibly same as 200 ton 'private trader' Herne which made a voyage beginning 18 Oct 1699""]";{'time': ['1701', '1702'], 'destination': 'Bengal', 'reference': ['L/MAR/B/112C Ledger '], 'captain': [], 'itinerary': 'Capt William Morris Downs 25 Mar 1702 - Jul 1704 Limerick'};;;;;;;;
HERNE (3);['350 tons, 70 crew, 26/30 guns'];{'time': ['1703', '1704'], 'destination': 'China and Bengal', 'reference': [], 'captain': 'John Lane', 'itinerary': 'Downs 12 Feb 1704 - 4 Mar 1707 Downs'};{'time': ['1707', '1708'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/112A Journal 3 Nov 1707-23 Aug 1710'], 'captain': 'John Lane', 'itinerary': 'Downs 10 Apr 1708 - 23 Nov Nicobars - 5 Feb 1709 Rogues River - 22 Apr Fort St David - 6 May Madras - 28 Jun Hugh - 4 Aug Calcutta - 5 Mar 1710 Cape - 5 Jul Texel - 23 Aug Deptford'};{'time': ['1711', '1712'], 'destination': '', 'reference': ['L/MAR/B/112B Journal 6 Nov 1711-5 Sep 1713'], 'captain': [], 'itinerary': 'Plymouth 9 Jan 1712 - 2 Jun Batavia -13 Jul Macao - 3 Aug Whampoa -12 Feb 1713 Batavia - 19 May St Helena - 5 Sep Deptford'};;;;;;
HERTFORD (1);['290/300 tons, 53/60 crew, 24/26 guns'];{'time': ['1717', '1718'], 'destination': 'China', 'reference': ['L/MAR/B/656A Journal 1 Sep 1717-8 Aug 1719', 'L/MAR/B/656G Ledger '], 'captain': 'Thomas Newsham', 'itinerary': 'Downs 22 Dec 1717 -19 Jun 1718 Batavia - 5 Aug Whampoa - 6 Jan 1719 Batavia -13 Mar Cape - 13 Apr St Helena -12 Jul Deptford'};{'time': ['1719', '1720'], 'destination': 'St Helena and Madras ', 'reference': ['L/MAR/B/656B Journal 24 Jan 1720-20 Feb 1721 ', 'L/MAR/B/656H(1) Ledger ', 'L/MAR/B/656H(2) Pay Book'], 'captain': 'Francis Nelly', 'itinerary': 'Downs 4 Mar 1720 - 26 Aug St Helena -17 Oct Cape - 26 Jan 1721 Madras - 8 Nov Downs'};;;;;;;
HERTFORD (2);['420/460 tons, 84/92 crew, 30 guns'];{'time': ['1722', '1723'], 'destination': 'China', 'reference': ['L/MAR/B/656C-D Journal 1 Oct 1722-2 Nov 1724', 'L/MAR/B/656-I(l) Ledger ', 'L/MAR/B/656-I(2) Pay Book'], 'captain': 'Francis Nelly', 'itinerary': 'Downs 28 Dec 1722 - 26 Jan 1723 Sao Tiago - 27 Mar Cape -19 Jun Batavia -14 Aug Whampoa - 15 May 1724 St Helena -19 Sep Erith'};{'time': ['1726', '1727'], 'destination': 'Bengal', 'reference': ['L/MAR/B/656J(1) Ledger ', 'L/MAR/B/656J(2) Pay Book'], 'captain': 'Francis Nelly', 'itinerary': '4 Dec 1726 - 30 Jul 1729'};{'time': ['1730', '1731'], 'destination': 'China', 'reference': ['L/MAR/B/656E Journal 4 Oct 1730-24 Jul 1732, James Arthur Tuck, Second Mate ', 'L/MAR/B/656K(1) Ledger ', 'L/MAR/B/656K(2) Pay Book'], 'captain': 'Francis Nelly', 'itinerary': 'Downs 14 Dec 1730 - 28 Apr 1731 Batavia - 26 Jul Whampoa 2 Dec - 6 May 1732 St Helena - 14 Jul Downs'};{'time': ['1733', '1734'], 'destination': 'Madagascar and Benkulen', 'reference': ['L/MAR/B/656F Journal 27 Oct 1733-17 Oct 1735, William Bookey, Second Mate ', 'L/MAR/B/656L(1) Ledger L/MAM/B/656L(2) Pay Book Capt George Bagwell'], 'captain': [], 'itinerary': 'Downs 1 Nov 1733 - 14 Feb 1734 Madagascar - 4 May Benkulen - 25 Jun Madras - 31 Jan 1735 - 1 Jun St Helena -15 Sep Gravesend'};;;;;
HESTER (1);['350 tons, 70 crew, 28 guns'];{'time': ['1704', '1705'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': [], 'itinerary': 'Capt John Hazlewood 31 Jan 1705 - lost in Persia'};;;;;;;;
