name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
SIR DAVID SCOTT;"[""Built by Bayley at Ipswich, measured 1821, 3 decks, 4in bottom, length 166ft 6in, keel 133ft 1 l3/gin, breadth 43ft 5in, hold 17ft 1 'Ain, wing transom 26ft, port cell 29ft 2in, waist 1ft 4in, between decks 6ft 72/3in & 6ft 5in, roundhouse 6ft 41/2in, ports 14 middle & 13 upper, deck range 97ft Sin, 1342 tons Principal Managing Owner; Joseph Hare""]";{'time': ['1821', '1822'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/33A Journal 17 Oct 1821-13 Jul 1823', 'L/MAJR/B/33G(1) Ledger', 'L/MAR/B/33G(2) Pay Book'], 'captain': 'William Hunter', 'itinerary': 'Downs 30 Dec 1821 - 12 Mar 1822 Cape - 23 May New Anchorage 7 Aug - 24 Aug Penang - 15 Sep Singapore - 9 Oct Whampoa - Second Bar 26 Jan 1823 - 9 Apr St Helena - 26 May Downs'};{'time': ['1823', '1824'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/33B Journal 22 Dec 1823-26 May 1825', 'L/MAR/B/33H(1) Ledger', 'L/MAR/B/33H(2) Pay Book'], 'captain': 'John Arman Tween', 'itinerary': 'Downs 25 Feb 1824 - 6 Jun New Anchorage 30 Aug - 8 Sep Penang -12 Nov Whampoa - Second Bar 19 Jan 1825 - 7 Apr St Helena - 25 May Downs'};{'time': ['1825', '1826'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/33C Journal 9 Dec 1825-10 Jul 1827, William Ticehurst, Chief Mate', 'L/MAR/B/33-I(l) Ledger', 'L/MAR/B/33-I(2) Pay Book'], 'captain': 'John Orr McTaggart', 'itinerary': 'Downs 8 Mar 1826 - 27 Jun Saugor 21 Sep - 30 Sep Penang - 15 Oct Singapore - 16 Nov Whampoa - Second Bar 12 Feb 1827 - 21 Apr St Helena - 2 Jun Downs'};{'time': ['1827', '1828'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/33D Journal 3 Dec 1827-25 Apr 1829', 'L/MAR/B/33J(1) Ledger', 'L/MAR/B/33J(2) Pay Book'], 'captain': 'John Orr McTaggart', 'itinerary': 'Cowes 8 Feb 1828 - 27 May Saugor 23 Jul - 4 Oct Whampoa - Second Bar 28 Nov - 28 Jan 1829 St Helena - 26 Mar Downs'};{'time': ['1829', '1830'], 'destination': 'China', 'reference': ['L/MAR/B/33E Journal 3 Mar 1830-22 Jun 1831', 'L/MAR/B/33K(1) Ledger', 'L/MAR/B/33K(2) Pay Book'], 'captain': 'David James Ward', 'itinerary': 'Downs 25 Apr 1830 - 21 Sep Whampoa - Second Bar 19 Jan 1831 -28 Mar St Helena - 24 May Downs'};{'time': ['1831', '1832'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/33F Journal 22 Dec 1831-12 Aug 1833', 'L/MAR/B/33L(1) Ledger', 'L/MAR/B/33L(2) Pay Book'], 'captain': 'David James Ward', 'itinerary': 'Plymouth 24 Mar 1832 - 11 Jul Madras -18 Jul Saugor 30 Sep - 6 Nov Singapore - 19 Jan 1833 Whampoa - Second Bar 27 Feb - 18 May St Helena - 11 Jul Downs'};;;
SIR EDWARD HAMILTON;[];{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAR/B/384A Journal 21 Nov 1800-28 Apr 1802'], 'captain': 'Andrew Robertson', 'itinerary': 'Portsmouth 9 Jan 1801 - 26 May Calcutta -1 Sep Diamond Harbour -15 Sep Kedgeree - 23 Dec Cape - 28 Jan 1802 St Helena - 30 Mar Portsmouth'};;;;;;;;
SIR EDWARD HUGHES;"[""Company's own ship, built at Bombay, launched 1788, 3 decks. Sin bottom, length 146ft Sin, keel 116ft 10'Ain, breadth 39ft 3in, hold 14ft, wing transom 25ft, port cell 25ft Sin, waist 3ft 7in, between decks 5ft 7in & 7ft '/An, roundhouse 6ft 7in ports 13 middle & upper, deck range 85ft, 957 tons""]";{'time': '1788', 'destination': 'From China', 'reference': ['L/MAR/B/511A Journal 22 Jul 1788-12 Jun 1789', 'L/MAR/B/511B(1) Ledger', 'L/MAR/B/511B(2) Pay Book'], 'captain': 'Joseph Smith', 'itinerary': 'Bombay 21 Aug 1788 - 14 Oct Whampoa - 26 Dec Second Bar - 19 Mar 1789 St Helena - 17 May Downs'};{'time': ['1789', '1790'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/354A Journal 5 Feb 1790-5 Aug 1791', 'L/MAR/B/354H(1) Ledger', 'L/MAR/B/354H(2) Pay Book'], 'captain': 'Robert Anderson', 'itinerary': 'Downs 14 Mar 1790 - 1 Jul Madras - 15 Aug Penang - 4 Oct Whampoa - 18 Dec Second Bar - 9 Apr 1791 Cape - 28 Apr St Helena - 28 Jun Downs'};{'time': ['1791', '1792'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/354B Journal 21 Nov 1791-19 Jul 1793', 'L/MAR/B/354-I(l) Ledger', 'L/MAR/B/354-I(2) Pay Book'], 'captain': 'Robert Anderson', 'itinerary': 'Falmouth 15 Feb 1792 - 9 Jun Madras - 29 Jul Penang - 30 Aug Malacca - 26 Sep Whampoa - 26 Nov Second Bar - 19 Mar 1793 St Helena - 9 Jun Portsmouth'};{'time': ['1793', '1794'], 'destination': 'Bombay', 'reference': ['L/MAR/B/354C Journal 17 Feb 1794-31 Aug 1795', 'L/MAR/B/354J(1) Ledger', 'L/MAR/B/354J(2) Pay Book'], 'captain': 'James Urmston', 'itinerary': 'Plymouth 22 Jun 1794 - 9 Sep Cape - 1 Dec Bombay -18 Jan 1795 Tellicherry - 18 Mar St Helena - 23 Jul Downs'};{'time': '1796', 'destination': 'To West Indies', 'reference': ['L/MAR/B/354K(1) Ledger', 'L/MAR/B/354K(2) Pay Book'], 'captain': []};{'time': ['1798', '1799'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/354E Journal 8 Dec 1798-25 Jun 1800', 'L/MAR/B/354M(1) Ledger', 'L/MAM/B/354M(2) Pay Book'], 'captain': 'James Urmston', 'itinerary': 'Portsmouth 2 Apr 1799 - 23 Jul Bombay - 6 Sep Goa - 18 Sep Mangalore - 24 Sep Calicut - 5 Oct Madras - 30 Dec Cape - 27 Jan 1800 St Helena - 30 May Downs'};{'time': ['1800', '1801'], 'destination': 'Madras', 'reference': ['L/MAR/B/354F Journal 24 Jul 1800-5 Nov 1801 *', 'L/MAR/B/354N(1) Ledger', 'L/MAR/B/354N(2) Pay Book'], 'captain': 'James Urmston', 'itinerary': 'Portsmouth 5 Sep 1800 - 23 Sep Madeira - 29 Jan 1801 Madras - 23 Mar Masulipatam - 25 Mar Narsipore - 28 Mar Coringa - 31 Mar Vizagapatam -12 Jul Cape -14 Aug St Helena - 31 Oct Downs * inc list of French prisoners'};{'time': ['1801', '1802'], 'destination': 'Bombay', 'reference': ['L/MAR/B/354G Journal 9 Feb 1802-20 Jun 1803', 'L/MAR/B/354-0(l) Ledger', 'L/MAR/B/354-0(2) Pay Book'], 'captain': 'James Urmston', 'itinerary': 'Downs 18 Apr 1802- 9 Aug Johanna - 29 Aug Bombay -13 Oct Surat - 22 Oct Bombay - 2 Nov Tellicheny -12 Nov Cochin -19 Nov Calicut - 24 Nov Mahe - 25 Nov Tellicheny - 29 Nov Mangalore - 8 Dec Bombay -13 Jan 1803 Mahe -15 Jan Calicut - 5 Mar Cape - 25 Mar St Helena -'};{'time': ['1803', '1804'], 'destination': 'Madras (to remain)', 'reference': ['L/MAR/B/354P(1) Ledger', 'L/MAR/B/354P(2) Pay Book', 'L/MAR/B/354P(3) Imprest Book'], 'captain': 'Thomas Barrow', 'itinerary': 'Portsmouth 26 Oct 1803 (fitted as a frigate) - 27 Sep 1807 Madras'}
SIR GODFREY WEBSTER;"[""Repaired by Mestaer, measured 1811, 2 decks, 4in bottom, length 121ft 6in, keel 97ft LAin, breadth 31ft 8'Ain, hold 18ft, wing transom 21st 6in, port cell 29ft lin, waist lOin, between decks 6ft 6in, ports 10 upper, 518 tons Principal Managing Owner: John Channon Lee""]";{'time': ['1811', '1812'], 'destination': 'Bengal', 'reference': ['L/MAR/B/256A Journal 12 Mar 1812-6 Jun 1814', 'L/MAR/B/256B(1) Ledger', 'L/MAR/B/256B (2) Pay Book'], 'captain': 'James Pearson', 'itinerary': 'Falmouth 15 May 1812 - 3 Jun Madeira - 3 Nov Calcutta -18 Jan 1813 Saugor -13 Mar Point de Galle - 26 Apr damaged in storm, forced back for repairs - 5 Jun Bombay 20 Dec - 5 Jan 1814 Point de Galle -1 Mar Cape - 25 Mar St Helena - 2 Jun Downs'};;;;;;;;
SIR JOHN BORLASE WARREN;[];{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAM/B/360A Journal 24 Jan 1801-16 Sep 1802 '], 'captain': 'William James Davis', 'itinerary': 'Falmouth 24 Jan 1801 - 29 May Calcutta - 13 Sep Saugor - 30 Dec Cape - 28 Jan 1802 St Helena - 11 Apr Downs'};;;;;;;;
SIR STEPHEN LUSHINGTON;['Built by Randall, measured 1796, 3 decks, 4in bottom, length 129ft lin, keel 104ft 21/2in, breadth 33ft 2in, hold 13ft 3in, wing transom 20ft 7in, port cell 23ft 6in, waist 11 Ain, between decks 5ft 5in & 6ft 2in, roundhouse 6ft 4in, ports 10 middle & 9 upper, deck range 77ft, 608 tons Principal Managing Owners: 1-4 Peter Everitt Mestaer, 5 William Mavor, 6-7 John Mavor'];{'time': ['1795', '1796'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/274A Journal 11 Jun 1796-3 Aug 1798', 'L/MAR/B/274H(1) Ledger', 'L/MAR/B/274H(2) Pay Book'], 'captain': 'George Gooch', 'itinerary': 'Portsmouth 11 Aug 1796 - 18 Nov Cape -17 Feb 1797 Madras - 3 Apr Calcutta - 31 Jul Kedgeree - 25 Aug Penang - 29 Oct Kedgeree - 4 Nov Calcutta - 23 Dec Saugor - 4 Feb 1798 Madras - 23 Apr Cape - 25 May St Helena - 2 Aug Downs'};{'time': ['1798', '1799'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAM/B/274B Journal 24 Jan 1799-17 Nov 1800', 'L/MAR/B/274-I(l) Ledger', 'L/MAR/B/274-I(2) Pay Book'], 'captain': 'George Gooch', 'itinerary': 'Portsmouth 24 Apr 1799 - 4 Sep Diamond Harbour - 7 Dec Saugor - 27 Jan 1800 Benkulen - 20 Jun St Helena - 24 Sep Downs'};{'time': ['1800', '1801'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/274C Journal 2 Jan 1801-7 Aug 1802', 'L/MAR/B/274J(1) Ledger', 'L/MAR/B/274J(2) Pay Book'], 'captain': 'George Gooch', 'itinerary': 'Portsmouth 31 Mar 1801 - 26 Jul Madras - 21 Aug Diamond Harbour - 28 Dec Saugor - 12 Jan 1802 Vizagapatam - 26 Jan Madras -14 May St Helena -12 Jul Downs'};{'time': ['1802', '1803'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/274D Journal 29 Nov 1802-21 Jun 1804', 'L/MAR/B/274K(1) Ledger', 'L/MAR/B/274K(2) Pay Book'], 'captain': 'George Gooch', 'itinerary': 'Downs 30 Jan 1803 - 20 May Madras - 26 Jun Calcutta -11 Nov Saugor - 9 Mar 1804 St Helena - 20 May Downs'};{'time': ['1805', '1806'], 'destination': 'Bombay', 'reference': ['L/MAR/B/274E Journal 8 May 1806-1 Mar 1808', 'L/MAWB/274L(1) Ledger', 'L/MAR/B/274L(2) Pay Book'], 'captain': 'George Gray', 'itinerary': 'Portsmouth 9 Aug 1806 - 13 Nov Rio de Janeiro -16 Jan 1807 Cape - 5 Apr Ceylon - 20 May Bombay -1 Oct Cape - 24 Nov St Helena - 27 Jan 1808 Downs'};{'time': ['1807', '1808'], 'destination': 'Madras', 'reference': ['L/MAR/B/274F Journal 7 Jul 1808-10 Aug 1809', 'L/MAR/B/274M(1) Ledger', 'L/MAM/B/274M(2) Pay Book'], 'captain': 'James Hay', 'itinerary': 'Portsmouth 7 Sep 1808 - 29 Sep Madeira - 12 Feb 1809 Madras - 3 May St Helena - 13 Jul Downs'};{'time': ['1809', '1810'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/274G Journal 27 Dee 1809-16 Oct 1811 ', 'L/MAR/B/274N(1) Ledger ', 'L/MAR/B/274N(2) Pay Book Capt James Hay'], 'captain': [], 'itinerary': 'Portsmouth 14 Mar 1810-2 Jul Bombay - 25 Aug Madras - 6 Nov Rodrigues - 30 Nov Mauritius - 7 Feb 1811 Madras - 17 Jim St Helena - 30 Aug Downs'};;
SIR WILLIAM BENSLEY;"[""Built by Baylcy at Ipswich, measured 1802, 2 decks, length 124ft lO'^in. keel lOOfl lin, breadth 32ft lin. hold 15ft, wing transom 24ft 91/2in, port cell 26fl 6in, waist 1ft Gin, between decks 6ft Gin. roundÂ¬house 6ft 3 in. ports 11 upper, 547 tons"", 'Principal Managing Owners: 1-2 John Woolmorc, 3-6 Robert Burrowes']";{'time': ['1801', '1802'], 'destination': 'Bengal', 'reference': ['L/MAR/B/247A Journal 24 Apr 1802-21 Sep 1803', 'L/MAR/B/247G(1) Ledger', 'L/MAB/B/247G(2) Pay Book'], 'captain': 'Robert Rhode', 'itinerary': 'Downs 30 May 1802 - 2 Sep Cape - 27 Nov Calcutta - 27 Jan 1803 Kedgeree - 19 May St Helena - 25 Jul River Shannon - 23 Aug Downs'};{'time': ['1803', '1804'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/247B Journal 15 Dee 1803-7 Sep 1805', 'L/MAR/B/247H(1) Ledger', 'L/MAR/B/247H(2) Pay Book'], 'captain': 'Robert Rhode', 'itinerary': 'Plymouth 26 Feb 1804 - 29 Mar Madeira - 27 Jul Madras - 3 Sep Calcutta - 11 Dec Kedgeree - 12 Feb 1805 Madras - 20 Jun St Helena - 11 Sep moorings'};{'time': ['1805', '1806'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/247C Journal 6 Dec 1805-30 Jul 1807', 'L/MAR/B/247-I(l) Ledger', 'L/MAR/B/247-3(2) Pay Book'], 'captain': 'George Hooper', 'itinerary': 'Portsmouth 4 Mar 1806 - 27 Jun Madras -12 Jul Calcutta - 13 Dec Culpee - 10 Jan 1807 Saugor - 19 Apr St Helena - 2 Jul Downs'};{'time': ['1807', '1808'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/247D Journal 27 Jan 1808-9 Aug 1809', 'L/MAR/B/247J(1) Ledger', 'L/MAR/B/247J(2) Pay Book'], 'captain': 'George Hooper', 'itinerary': 'Portsmouth 15 Apr 1808 - 22 Aug Madras -14 Sep Calcutta - 25 Dec Culpee - 7 Feb 1809 Point de Galle - 29 Apr St Helena - 13 Jul Downs'};{'time': ['1809', '1810'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/247E Journal 5 Feb 1810-14 Oct 1811', 'L/MAR/B/247K(1) Ledger', 'L/MAR/B/247K(2) Pay Book'], 'captain': 'George Hooper', 'itinerary': 'Portsmouth 13 Apr 1810 -19 May Madeira -12 Oct Madras -12 Nov Calcutta - 27 Dec Saugor - 31 Jan 1811 Vizagapatam - 18 Feb Masulipatam - 26 Feb Madras -16 Jun St Helena - 30 Aug Downs'};{'time': ['1811', '1812'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/247F Journal 30 Jan 1812-12 Jun 1813', 'L/MAR/B/247L(1) Ledger', 'L/MAR/B/247L(2) Pay Book'], 'captain': 'Albert Gledstanes', 'itinerary': 'Portsmouth 8 Apr 1812 - 2 Aug Madras - 11 Sep Calcutta - 2 Nov Saugor - 13 Feb 1813 St Helena - 14 May Downs'};;;
SIR WILLIAM BURROUGHS;[];{'time': '1812', 'destination': 'From Bengal', 'reference': ['L/MAR/B/263A Journal 18 Sep 1812-28 May 1813'], 'captain': 'Thomas Watken Court', 'itinerary': 'Bengal 18 Sep 1812 - 21 Nov Mauritius -17 Jan 1813 Cape - 2 Feb St Helena - 14 May Downs'};;;;;;;;
SIR WILLIAM PULTENEY;"[""Repaired by Barnard, measured 1805, 2 decks. 4in bottom, length 123ft Sin, keel 98ft Sin. breadth 32ft lOin, hold 16ft lOin, wing transom 21ft 21/2in, port cell 27ft Sin. waist 3ft 5in, between decks 6ft 21/2in, roundhouse 6ft 3'Ain, ports 5 lower & 11 upper, 565 tons Principal Managing Owner: John Locke""]";{'time': '1804', 'destination': 'From Bengal', 'reference': ['L/MAR/B/190A Journal 24 Dee 1803-6 Oct 1804'], 'captain': 'John Marshall', 'itinerary': 'Calcutta 19 Jan 1804 - 24 Jan Saugor 8 Mar - 25 Jun St Helena - 22 Aug skirmish with French privateer La Venus, 27 prisoners taken - 2 Sep Downs'};{'time': ['1804', '1805'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/190B Journal 2 May 1805-28 May 1807', 'L/MAR/B/190H(1) Ledger', 'L/MAR/B/190H(2) Pay Book'], 'captain': 'Henry Christopher', 'itinerary': 'Cork 31 Aug 1805 - 30 Sep Madeira - 12 Nov San Salvador - 6 Jan 1806 Cape - 8 May Bombay - 10 Jul Saugor - 15 Jul Calcutta - 23 Aug Culpee - 20 Sep Saugor - 9 Oct Madras - 30 Dec Cape - 23 Jan 1807 St Helena - 12 Apr Downs'};{'time': ['1806', '1807'], 'destination': 'Madras and Bombay', 'reference': ['L/MAR/B/190C Journal 15 Jul 1807-10 Feb 1809', 'L/MAR/B/190-I(1) Ledger', 'L/MAR/B/190-1(2) Pay Book'], 'captain': 'Henry Christopher', 'itinerary': 'Portsmouth 15 Sep 1807 - 16 Feb 1808 Madras - 17 Mar Tellicherry - 7 Apr Bombay - 30 Apr Surat - 3 May Bombay - 18 Sep Cape -19 Oct St Helena -11 Dec Downs'};{'time': ['1808', '1809'], 'destination': 'Bengal', 'reference': ['L/MAR/B/190D Journal 1 May 1809-1 Sep 1810', 'L/MAR/B/190J(1) Ledger', 'L/MAR/B/190J(2) Pay Book'], 'captain': 'Henry Christopher', 'itinerary': 'Portsmouth 7 Jul 1809 - 13 Dec Calcutta - 1 Feb 1810 Culpee - 23 Feb Kedgeree -11 Mar Saugor - 24 Jun St Helena - 5 Sep Downs'};{'time': ['1810', '1811'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/190E Journal 25 Jan 1811-1 Sep 1812', 'L/MAR/B/190K(1) Ledger', 'L/MAR/B/190K(2) Pay Book'], 'captain': 'Heim Christopher', 'itinerary': 'Torbay 12 May 1811 - 1 Jun Madeira - 26 Sep Madras - 8 Nov Calcutta - 9 Jan 1812 Saugor - 12 May St Helena - 22 Jul Downs'};{'time': ['1812', '1813'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/190F Journal 2 Jan 1813-8 Sep 1814', 'L/MAR/B/190L(1) Ledger', 'L/MAR/B/190L(2) Pay Book'], 'captain': 'Henry Christopher', 'itinerary': 'Portsmouth 18 Mar 1813 -12 Apr Tenerife - 21 Jun St Helena -11 Nov Calcutta - 30 Jan 1814 Kedgeree - 18 Feb Madras - 26 Feb Point de Galle - 25 Cape -19 May St Helena - 6 Aug Downs'};{'time': ['1814', '1815'], 'destination': 'Bengal and Bombay', 'reference': ['L/MAM/B/190G Journal 9 Feb 1815-8 Aug 1816', 'L/MAR/B/190M(1) Ledger', 'L/MAR/B/190M(2) Pay Book', 'L/MAR/B/304B ', 'L/MAR/B/304C ', 'L/MAR/B/304E(1)', 'L/MAR/B/304E(2)'], 'captain': 'Frederick Pitman', 'itinerary': 'Downs 12 Jul 1802 - 2 Oct St Helena - 25 Oct Cape - 22 Jan 1803 Madras - 16 Jul St Helena -17 Sep Cork - 26 Sep Portsmouth'};;
SKELTON CASTLE;"[""Built by Wells, measured 1800, 3 decks, 4in bottom, length 129fl OV^in, keel 105ft l1/sin, breadth 32ft 33/4in, hold 13ft 'Ain, wing transom 20ft 3in, port cell 24ft 5in, waist 11 in, between decks 6ft lin & 6ft 5in, ports 6 middle & 9 upper, 583 tons"", 'Principal Managing Owners: 1 Thomas Wilkinson, 2-4 Hans Busk', 'St Helena and Madras']";;;{'time': ['1803', '1804'], 'destination': 'Bombay', 'reference': ['L/MAR/B/304D ', 'L/MAR/B/304F(1)', 'L/MAR/B/304F (2)', 'L/MAR/B/304F(3)', 'L/MAR/B/304F (4)'], 'captain': 'James Normand', 'itinerary': 'Portsmouth 4 Sep 1804 - 27 Sep Madeira -13 Feb 1805 Cochin - 4 Mar Bombay - 28 Aug St Helena - 22 Dec Downs'};{'time': ['1805', '1806'], 'destination': 'Bengal', 'reference': [], 'captain': 'Henry Vaughan', 'itinerary': 'Portsmouth 24 Sep 1806 - 21 Dec parted company from the Union and not heard of again'};;;;;
SMYRNA MERCHANT;['450 tons, 90 crew'];{'time': ['1651', '1652'], 'destination': 'Surat', 'reference': [], 'captain': 'Nicholas Hurleston'};{'time': ['1657', '1658'], 'destination': 'Surat', 'reference': [], 'captain': []};{'time': ['1659', '1660'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': []};;;;;;
SMYRNAOTE;['190 tons, 37 crew, 16 guns '];{'time': ['1682', '1683'], 'destination': 'Acheh and Tonkin', 'reference': [], 'captain': 'John Cole', 'itinerary': 'Downs 26 Oct 1682 - lost on the bar of Tonkin 25 Feb 1683'};;;;;;;;
SOCIETY (1);['240 tons, 48 crew, 20 guns'];{'time': ['1657', '1658'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': '- 6 Aug 1660'};;;;;;;;
SOCIETY (2);['3 decks, 600 tons, 114 crew, 36 guns', 'c 16S3/4 St Helena, Surat and Persia', 'BL: Add Ms 3814 ff.1-16 Journal 21 Apr 1685-6 Jan 1686, Samuel Annesley, supercargo'];{'time': ['1675', '1676'], 'destination': 'Surat', 'reference': [], 'captain': 'William Thompson Downs 21 Mar 1676 -'};{'time': ['1677', '1678'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'William Thompson', 'itinerary': '23 Jan 1678 - 15 Aug 1679'};{'time': ['1679', '1680'], 'destination': 'St Helena & Bantam', 'reference': [], 'captain': 'William Thompson', 'itinerary': '22 Apr 1680 - 18 Jan 1682'};{'time': ['1681', '1682'], 'destination': 'Bengal', 'reference': [], 'captain': 'John Gayer', 'itinerary': 'Downs 10 Apr 1684 - Surat 28 Apr 1685 - 3 Jun Bandar Abbas - 7 Jul Kharg -14 Jul Basra - Surat - 12 May 1687 Downs'};;;;;
SOLEBAY;['350 tons', 'Principal Managing Ownei'];{'time': ['1763', '1764'], 'destination': 'Benkulen', 'reference': ['L/MAR/B/591A Dei', 'L/MAR/B/591B Jou lte', 'L/MAR/B/591C(1) Imp', 'L/MAR/B/591C(2) Abs.'], 'captain': 'William Richardson', 'itinerary': 'Downs 29 May 1764 - 9 Aug - 7 Apr 1765 Batavia - 9 Jun Benkulen'};;;;;;;;
SOLOMON;['400 tons', 'Master Nathaniel Salmon/Ralph Wilson'];{'time': ['1611', '1612'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs 10 Feb 1612 - Trinidade 27 Apr - Cape - Nov Bantam - arrived in England after August 1613'};"{'time': ['1613', '1614'], 'destination': 'Surat and Bantam', 'reference': [], 'captain': 'Thomas Elkington', 'itinerary': ""Downs 7 Mar 1614 -15 Jun Cape - 7 Aug St Augustine's Bay - 23 Aug Moheli - 9 Sep Socotra - 15 Oct Surat 3 Mar 1615 - 2 Jun Bantam 20 Jul - Jan 1616 Masulipatam (sheathed) - Bantam 10 Jan 1618 - 2 Feb Macassar - captured by Dutch nr Pulo Run""}";;;;;;;
SOMERS;"['480 tons, 96 crew, 34 guns', 'Essex Record Office; D/DS.104-3 Copy journal Dec 1699-May 1702 ', '* crew list gives ages and nationalities']";{'time': ['11/2', '11/2'], 'destination': 'Bombay and Surat', 'reference': ['L/MAR/B/705C Journal 30 Nov 1711-28 Mar 1715, John Sparks, Third Mate* ', 'L/MAR/B/705D(1) Ledger ', 'L/MAR/B/705D(2) Pay Book Capt Eustace Peacock'], 'captain': [], 'itinerary': 'Downs 15 Apr 1712 - 30 May Sao Tiago - 15 Aug Cape - 18 Nov Anjengo - 28 Nov Cochin - 6 Dec Calicut -14 Dec Goa - 25 Dec Bombay - 23 Jan 1713 Surat -15 Mar Bombay - 4 May Muscat - 13 May Bandar Abbas - 8 Aug Madras - 23 Sep Balasore - 4 Oct Rogues River - 19 Oct Calcutta 20 Dec - 8 Jan 1714 Anjengo -17 Jan Tellicheny - 27 Jan Goa - 5 Feb Bombay - 23 Feb Surat -23 Mar Bombay - 17 May Pondicherry - 19 May Madras - 9 Sep Reunion - 31 Oct Cape -12 Feb 1715 Lisbon - 28 Mar Downs'};{'time': ['1704', '1705'], 'destination': 'Bengal', 'reference': ['L/MAR/B/705A ff.1-25 Journal 5 Dec 1704-10 Jun 1705, Thomas Milward, Midshipman L/MAM/B/705B Journal 1 Feb 1705-13 Feb 1707'], 'captain': 'Eustace Peacock', 'itinerary': 'Downs 5 Jan 1705 - 6 Jul Vizagapatam -18 Jul Balasore - 30 Jul Rogues River - 22 Dec Vizagapatam - 4 Jan 1706 Madras - 9 May Cape - 5 Aug St Helena - 3 Sep Fernando Noronha - 11 Nov Cork - 11 Feb 1707 Downs'};{'time': ['1707', '1708'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Eustace Peacock', 'itinerary': 'Isle of Wight 24 May 1708 - 3 Oct 1710 Downs'};;;;;;
SOMERSET;['Rated at 499 tons, 99 crew, 30 guns'];{'time': '173', 'destination': '8/9 Bengal and Benkulen', 'reference': ['L/MAR/B/626A Journal 20 Dec 1738-20 Feb 1741', 'L/MAR/B/626E(1) Ledger', 'L/MAR/B/626E(2) Pay Book'], 'captain': 'Robert Holmes', 'itinerary': 'Downs 1 Mar 1739 - 2 Aug Madras - 30 Aug Calcutta - 30 Oct Kedgeree -14 Jan 1740 Benkulen - 27 Feb Batavia - 29 May Mew Bay - 9 Jun Benkulen - 13 Oct Cape -13 Nov St Helena - 16 Feb 1741 Downs'};{'time': ['1741', '1742'], 'destination': 'Bombay', 'reference': ['L/MAR/B/626B Journal 10 Dec 1741-7 Sep 1743, Thomas Tolson, Second Mate', 'L/MAR/B/626F(1) Ledger', 'L/MAK/B/626F(2) Pay Book'], 'captain': 'Christopher Howes', 'itinerary': 'Portsmouth 21 Feb 1742 - 15 Jun Johanna - 27 Jul Bombay - 4 Oct Surat - 29 Oct Bombay - 4 Dec Tellicheny - 20 Dec Cochin - 24 Dec Anjengo - 27 Feb 1743 Cape -1 Aug Teignmouth'};{'time': ['1745', '1746'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/626C Journal 17 Oct 1745-24 Dec 1747', 'L/MAR/B/626G(1) Ledger', 'L/MAR/B/626G(2) Pay Book'], 'captain': 'Thomas Tolson', 'itinerary': 'Portsmouth 30 Jan 1746 - 1 May St Helena - 17 Aug Batavia - 9 Sep Benkulen - 8 Oct Moco Moco - 16 Oct Bantal - 21 Oct Ipoh -13 Nov Benkulen - 16 Dec Manna - 21 Mar 1747 Cape - 22 Apr St Helena - 27 Aug Galway - 2 Nov Downs'};{'time': ['1747', '1748'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/626D Journal 20 Feb 1748-11 Jun 1750 ', 'L/MAR/B/626H(1) Ledger', 'L/MAR/B/626H(2) Pay Book'], 'captain': 'Thomas Tolson', 'itinerary': 'Portsmouth 7 1778 - 3 Jun Cape - 16 Aug Madras - 6 Sep Pondicherry - 31 Oct Madras - 6 Feb 1779 Kedgeree - 3 May Ingeli - 4 Sep Madras - 23 Oct Trincomalee - 3 Feb 1780 Cape -10 Jun Fernando Noronha - 27 Aug Falmouth'};;;;;
