name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
MARQUIS OF WELLINGTON (1);['Built by Barnard, launched 1812, 3 decks, 4in bottom, length 149ft 5in, keel 120ft VAin, breadth 38ft 9 Vain, hold 15ft 2in, wing transom 24ft 2in, port cell 27ft Yiin, waist 1ft 4in, between decks 6ft 2in & 6ft 4in, roundhouse 6ft VAin, ports 13 middle & 12 upper, deck range 85ft 4in, 961 tons Principal Managing Owner: Henry Bonham'];{'time': ['1812', '1813'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/56A Journal 28 Nov 1812-29 Oct 1814', 'L/MAR/B/56K(1) Ledger', 'L/MAR/B/56K(2) Pay Book'], 'captain': 'John Wood', 'itinerary': 'Portsmouth 29 Jan 1813 - 7 May Cape - 7 Jul Madras -13 Aug Diamond Harbour - 29 Oct Saugor - 5 Jan 1814 Madras -10 Apr St Helena - 6 Aug Downs'};{'time': ['1814', '1815'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/56C Journal 26 Jan 1815-13 Aug 1816', 'L/MAR/B/56L(1) Ledger', 'L/MAR/B/56L(2) Pay Book'], 'captain': 'John Wood', 'itinerary': 'Downs 8 Apr 1815 - 20 Jul Madras -19 Aug Diamond Harbour - 9 Nov Saugor - 25 Dec Madras - 2 Feb 1816 Colombo -18 Apr Cape - 10 May St Helena - 30 Jun Downs'};{'time': ['1816', '1817'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/56D Journal 6 Jan 1817-12 Jun 1818', 'L/MAR/B/56M(1) Ledger', 'L/MAR/B/56M(2) Pay Book'], 'captain': 'Robert Johnson', 'itinerary': 'Portsmouth 14 Mar 1817 - 29 Jun Madras - 25 Jul New Anchorage - 23 Dec Saugor - 3 Jan 1818 Madras - 27 Jan Colombo - 21 Mar Cape - 6 Apr St Helena - 9 Jun Dover'};{'time': ['1818', '1819'], 'destination': 'Bengal', 'reference': ['L/MAR/B/56E Journal 25 Mar 1819-4 Jul 1820', 'L/MAR/B/56N(1) Ledger', 'L/MAR/B/56N(2) Pay Book'], 'captain': 'John Wood', 'itinerary': 'Downs 23 May 1819 - 4 Sep New Anchorage - 5 Jan 1820 - 1 Feb Colombo - 29 Mar St Helena - 2 May Downs'};{'time': ['1820', '1821'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/56F Journal 23 Mar 1821-3 Jul 1822', 'L/MAR/B/56-0(l) Ledger', 'L/MAR/B/56-0(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Downs 18 May 1821 - 5 Sep Madras - 30 Sep New Anchorage - 23 Jan 1822 Saugor - 31 Mar St Helena - 29 May Downs'};{'time': ['1822', '1823'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/56G Journal 13 Mar 1823-16 Jun 1824', 'L/MAR/B/56P(1) Ledger', 'L/MAR/B/56P(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Plymouth 28 May 1823 - 3 Aug Simons Bay - 25 Sep Madras - 2 Nov Kidderpore -13 Dec Saugor - 21 Mar 1824 Cape -11 Apr St Helena -12 Jun Downs'};{'time': ['1824', '1825'], 'destination': 'Bengal', 'reference': ['L/MAR/B/56H Journal 18 Apr 1825-18 Jul 1826', 'L/MAR/B/56Q(1) Ledger', 'L/MAR/B/56Q(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Downs 12 Jun 1825 - 2 Oct Diamond Harbour - 22 Dec Saugor - 6 Apr 1826 St Helena - 9 Jun Downs'};{'time': ['1826', '1827'], 'destination': 'Bengal', 'reference': ['L/MAR/B/56-I Journal 25 Apr 1827-15 Jul 1828', 'L/MAR/B/56R(1) Ledger', 'L/MAR/B/56R(2) Pay Book'], 'captain': 'Alfred Chapman', 'itinerary': 'Downs 18 Jun 1827 - 24 Oct Diamond Harbour - 31 Dec Saugor - 18 Feb 1828 Madras - 20 Apr St Helena - 7 Jun Downs'};{'time': ['1828', '1829'], 'destination': 'Bengal', 'reference': ['L/MAR/B/56J Journal 25 Apr 1829-10 Aug 1830', 'L/MAR/B/56S(1) Ledger', 'L/MAR/B/56S(2) Pay Book'], 'captain': 'Alfred Chapman', 'itinerary': 'Downs 8 Jun 1829 - 5 Sep Diamond Harbour - 3 Jan 1830 Saugor - 26 Feb Madras - 21 May St Helena - 4 Jul Downs'}
MARQUIS OF WELLINGTON (2);[];{'time': ['1814', '1815'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/56B Journal 20 Jun 1814-3 Feb 1816'], 'captain': 'George Bitham', 'itinerary': 'Portsmouth 1 Sep 1814 - 11 Nov Rio de Janeiro - 27 Jan 1815 New South Wales - 4 Jun Whampoa - 12 Jul Second Bar - 5 Sep Batavia - 10 Nov St Helena - 26 Dec Portsmouth'};;;;;;;;
MARQUIS WELLESLEY;['Built by Randall, launched 1799, 3 decks, 4in bottom, length 146ft 2in, keel 118ft Sin, breadth 36ft, hold 14ft 9in, wing transom 23ft 6in, port cell 26ft lOin, waist 3ft lOin, between decks 6ft 3in & 6ft 4in, roundhouse 6ft 5in, ports 11 middle & 10 upper, deck range 85ft 3in, 818 tons Principal Managing Owners: 1 Walter Cleland, 2 Matthew White, 3-5 Edward Ellice, 6 Patrick Chalmers'];{'time': ['1799', '1800'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/212A Journal 6 Jan 1800-18 Jul 1801', 'L/MAR/B/212G(1) Ledger', 'L/MAR/B/212G(2) Pay Book'], 'captain': 'Bruce Mitchell', 'itinerary': 'Portsmouth 17 Mar 1800 - 12 Jul Madras - 27 Aug Penang - 24 Sep Malacca - 30 Oct Whampoa - 16 Jan 1801 Second Bar -15 Apr St Helena - 12 Jun Downs'};{'time': ['1801', '1802'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/212B Journal 7 Dec 1802-7 Sep 1803', 'L/MAR/B/212H(1) Ledger', 'L/MAR/B/212H(2) Pay Book'], 'captain': 'Bruce Mitchell', 'itinerary': 'Portsmouth 5 Mar 1802 - 24 Jun Madras - 4 Jul Diamond Harbour - 8 Sep Kedgeree - 7 Oct Madras -     2 Nov Penang -16 Jan 1803 Madras - 13 May St Helena -1 Aug Downs'};{'time': ['1803', '1804'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/212C Journal 7 Dec 1803-31 Oct 1805', 'L/MAR/B/212-I(1) Ledger', 'L/MAR/B/212-I(2) Pay Book'], 'captain': 'Charles Le Blanc', 'itinerary': 'Portsmouth 20 Mar 1804 - 18 Jul Madras -12 Aug Diamond Harbour -16 Sep Saugor -12 Oct Madras -19 Nov Acheh - 9 Dec Penang - 27 Dec Madras - 29 Jan 1805 Vizagapatam - 21 Feb Masulipatam - 3 Mar Madras - 20 Jun St Helena - 4 Sep Downs'};{'time': ['1805', '1806'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/212D Journal 4 Feb 1806-29 Sep 1808', 'L/MAR/B/212J(1) Ledger', 'L/MAR/B/212J(2) Pay Book'], 'captain': 'Charles Le Blanc', 'itinerary': 'Portsmouth 14 May 1806 - 6 Aug Simons Bay - 13 Oct Penang - 11 Dec Kedgeree - 13 Jan 1807 Madras -11 Feb Saugor -13 Apr Madras - 17 Jun Pondicherry -18 Jul Mauritius - 3 Dec Calcutta - 20 Jan 1808 Saugor - 7 Mar Point de Galle -11 Jun St Helena - 14 Aug Downs'};{'time': ['1808', '1809'], 'destination': 'Ceylon and Bengal', 'reference': ['L/MAR/B/212E Journal 16 Jan 1809-10 Sep 1810', 'L/MAR/B/212K(1) Ledger', 'L/MAR/B/212K(2) Pay Book'], 'captain': 'Charles Le Blanc', 'itinerary': 'Portsmouth 28 Apr 1809 - 13 Sep Trincomalee - 26 Sep Diamond Harbour - 9 Dec Saugor - 31 Dec Vizagapatam -13 Jan 1810 Madras - 3 Feb Colombo - 3 May St Helena - 6 Jul Downs'};{'time': ['1810', '1811'], 'destination': 'Ceylon and Bengal', 'reference': ['L/MAR/B/212F Deck Log 11 Mar 1811-23 Apr 1813', 'L/MAR/B/212L Imprest Book', 'L/MAR/B/212M Absence Book'], 'captain': 'Charles Le Blanc', 'itinerary': 'Torbay 30 May 1811 - 20 Jun Madeira - 20 Oct Colombo -13 Dec Kedgeree - 21 Feb 1812 Calcutta - ^ May Saugor - 9 Jul Benkulen - 12 Sep Diamond Harbour - 5 Oct Kidderpore - 15 Dec Saugor - 27 Jan 1813 Madras - 22 Mar Bombay - went aground in the Bombay harbour 16 Apr'};;;
MARS;['Extra ship, repaired by Adams, measured 1786, 3 decks, 3!4in bottom, length 132ft Sin, keel 106ft IVAin, breadth 35ft, hold lift 11 in, wing transom 18ft lOin, between decks 6ft 33/4in & 6ft 61/4in, 696 tons', 'Principal Managing Owner: Richard Bush '];{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/563A Journal 30 Mar 1786-9 Dec 1787 '], 'captain': 'William Farington', 'itinerary': 'Downs 26 Apr 1786 - 11 Dec Whampoa - 22 Mar 1787 Second Bar -11 May Mew Bay - 15 Jun Mauritius - 21 Sep Downs - 8 Dec Downs - lost on Margate Sands 9 Dec'};;;;;;;;
MARTHA (1);"['Rated at 440/700 tons, 110/140 crew, 40 guns', "" 27 Oct 1700 description and sketch of a 'sea duck'"", ' sketch of unidentified fish']";{'time': ['1693', '1694'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Thomas Raines', 'itinerary': '14 Feb 1694 - 26 Sep 1696'};{'time': ['1697', '1698'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Thomas Raines', 'itinerary': '10 Feb 1698 - 29 Aug 1699'};"{'time': ['1699', '1700'], 'destination': 'Bombay', 'reference': ['L/MAR/A/CXLVI Journal 20 Apr 1700-14 Apr 1702, Samuel Goodman ', 'L/MAR/B/118A(1) Journal 7 May 1702-17 Apr 1703, Samuel Goodman Capt Thomas Raines'], 'captain': [], 'itinerary': ""Downs 15 May 1700 - 7 Jun Sao Tiago - 22 Jul All Saints' Bay - 2 Feb 1701 Cochin -15 Mar Karwar - 13 Apr Bombay -10 Jul Bandar Abbas - 31 Oct Bombay - 17 Nov Surat - Bombay 7 May 1702 - 19 Jun Mauritius - 8 Nov St Helena - 25 Nov Ascension - 29 Dec Barbados -14 Apr 1703 Erith""}";"{'time': ['1703', '1704'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/118A(2)-B Journal 13 Jan 1704-15 Feb 1706 '], 'captain': 'Samuel Goodman', 'itinerary': ""Downs 13 Feb 1704 - 28 Jul Madras -19 Sep Balasore - 20 Feb 1705 Masulipatam - 2 Mar Madras - 22 May Mauritius -13 Oct Cape - 18 Nov St Helena -15 Feb 1706 'towards England'""}";;;;;
MARTHA (2);['Extra ship, built by Mestaer, measured 1796, 3 decks, 3in bottom, length 113ft, keel 91ft VAin, breadth 28ft IVAin, hold 12ft 31/2in, wing transom 18ft, port cell 25ft SViin, waist 6in, between decks 5ft & 5ft Sin, ports 6 middle & 5 upper, 406 tons Principal Managing Owner: Peter Everitt Mestaer'];{'time': ['1795', '1796'], 'destination': 'Bengal', 'reference': ['L/MAR/B/118C(1) Imprest Book', 'L/MAR/B/118C(2) Receipt Book'], 'captain': 'Thomas Barnard', 'itinerary': 'Portsmouth 25 Oct 1796 - wrecked in the Hugli 10 Aug 1797'};;;;;;;;
MARY (1);['Built in 1626, rated at 800 tons, 200/210 crew, 36 guns Sold to Henry Young 20 Sep 1648 for Â£555', 'Andrews', 'Grant'];{'time': ['1626', '1627'], 'destination': 'Surat and Bantam', 'reference': ['L/MAR/A/XLVII Journal on the Hart and Mary 2 Mar 1627-13 Dec 1629, Edward Austin', 'L/MAR/A/XLIX Journal on the Mary, Hart and Hopewell 20 Jul 1627-12 Jan 1630, Peter', 'L/MAR/A/LI Journal on the Refuge, Falcon and Mary 22 May 1628-6 Nov 1629, John'], 'captain': 'John Hall', 'itinerary': 'Gravesend 24 Feb 1627 - 10 Jul Cape - Sep Moheli - 30 Nov Surat 11 Mar 1628 - 28 May Mauritius - Jun Surat 10 Nov - 25 Dec Bantam - 7 Aug 1629 Cape Verde Islands - Nov Downs'};"{'time': ['1630', '1631'], 'destination': 'Surat and Coromandel', 'reference': [], 'captain': 'James Slade', 'itinerary': ""Downs 2 Feb 1631 - 30 May St Augustine's Bay - 1 Jul Johanna - 14 Oct Surat - 26 Feb 1632 Bandar Abbas - Surat 28 Apr - 30 May Masulipatam -15 Aug Jask - Bandar Abbas - 27 Nov Surat - 18 Feb 1633 Bandar Abbas - Apr Surat - Masulipatam - Sep Bandar Abbas - 5 Nov Surat 1 Feb 1624 - Sep Downs""}";"{'time': ['1635', '1636'], 'destination': 'Surat', 'reference': ['L/MAR/A/LXII Journal 18 Mar 1636-13 Jan 1640, William Bayley '], 'captain': 'James Slade', 'itinerary': ""Downs 14 Apr 1636 - 12 Jul Cape - 6 Aug St Augustine's Bay - 26 Aug Johanna - 4 Oct Surat 29 Nov - 25 Dec Bandar Abbas - 28 Jan 1637 Surat - 21 Mar Bandar Abbas - 26 Apr Surat - 18 May Bombay 13 Sep - 30 Nov San Thome - 3 Jan 1638 Pulicat - 31 Jan Calicut -12 Feb Goa - 4 Mar Surat - 14 May Mokha - 23 Aug Aden - 24 Sep Surat 5 Jan 1639 - 5 May Cape - forced back to St Augustine's Bay - 29 Dec Downs""}";{'time': ['1642', '1643'], 'destination': 'Bantam', 'reference': ['L/MAR/A/LXV Journal 21 Dec 1643-7 Jun 1644, anon '], 'captain': 'William Minors', 'itinerary': 'Downs 8 Mar 1643 - Bantam 21 Dec - 11 Feb 1644 Cape - 9 Mar St Helena - Jun Downs'};{'time': ['1646', '1647'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs 27 Apr 1647 - Jul Bantam - Jambi - Downs'};;;;
MARY (2);['Rated at 320/330 tons, 66 crew, 30 guns'];{'time': ['1671', '1672'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Capt Matthew Crover Feb 1672 - 24 Feb 1673'};{'time': ['1673', '1674'], 'destination': 'Surat', 'reference': [], 'captain': 'Matthew Crover', 'itinerary': 'Torbay 27 Apr 1674 - 30 Jun 1675'};{'time': ['1675', '1677'], 'destination': 'Madras and Bantam', 'reference': [], 'captain': 'Matthew Crover', 'itinerary': '8 Jan 1676 - 20 Mar 1678 Downs'};;;;;;
MARY (3);['Licensed ship, 150 tons, 30 crew, 20 guns'];{'time': ['1687', '1688'], 'destination': 'Benkulen', 'reference': ['L/MAR/A/LXXXVin Receipt Book '], 'captain': 'Stephen Barber 7 Feb 1688 -'};;;;;;;;
MARY (4);['Rated at 350/410 tons, 70/82 crew, 30/32 guns'];{'time': ['1693', '1694'], 'destination': 'Persia', 'reference': [], 'captain': 'Thomas Eyles', 'itinerary': '14 Feb 1694 - 30 Oct 1697'};{'time': ['1697', '1698'], 'destination': 'Bombay', 'reference': [], 'captain': 'Hemy Trenwith', 'itinerary': '10 May 1698 - 5 Feb 1700'};{'time': ['1701', '1702'], 'destination': 'Surat (New Company)', 'reference': ['L/MAR/B/261 A(l) Journal 14 Aug 1702-17 Aug 1706 '], 'captain': 'Christopher Lyell', 'itinerary': 'Spithead 22 Aug 1702 - 16 Jan 1703 Cape - 4 Apr Point de Galle - 17 Jan 1704 Cochin - 16 Feb Karwar - 5 Mar Bombay - 20 Mar Surat - 31 May Point de Galle -11 Nov Bombay - 5 Jan 1705 Bandar Abbas - 12 Apr Bombay -17 Apr Surat - 4 Nov Bombay - 12 Dec Cochin - 27 Feb 1706 Cape -15 Jul Texel - 17 Aug The Nore'};;;;;;
MARY (5);['300 tons, 60 crew, 26 guns'];{'time': ['1697', '1698'], 'destination': 'Surat (Licensed ship)', 'reference': [], 'captain': []};{'time': ['1702', '1703'], 'destination': 'Borneo', 'reference': [], 'captain': 'John Bois', 'itinerary': '16 Apr 1703 - 21 Aug 1706'};{'time': 'May', 'destination': '1698 -', 'reference': [], 'captain': []};;;;;;
MARY (6);['Rated at 450 tons, 90 crew, 34 guns'];{'time': '', 'destination': 'Feb 1715 -27 Jul 1716', 'reference': [], 'captain': []};{'time': ['1714', '1715'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/261K(1) Ledger', 'L/MAR/B/261 K(2) Pay Book'], 'captain': 'Richard Holden'};{'time': ['1717', '1718'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/26 IB Journal 1 Nov 1717-23 Jul 1719', 'L/MAR/B/261L(1) Ledger', 'L/MAR/B/261L(2) Pay Book'], 'captain': 'Richard Holden', 'itinerary': 'Downs 15 Jan 1718 - 14 Apr Cape -19 Jun Madras -19 Jul Rogues River - 17 Nov Cox s Island - 19 Dec Vizagapatam - 30 Dec Madras -1 Apr 1719 Cape - 5 May St Helena - 23 Jul Woolwich'};{'time': ['1719', '1720'], 'destination': 'Madras', 'reference': ['L/MAR/B/261M(1) Ledger', 'L/MAR/B/261M(2) Pay Book'], 'captain': 'Richard Holden', 'itinerary': 'Plymouth 28 Feb 1720 - 18 Jul 1721 Downs'};;;;;
MARY (7);['Rated at 490 tons, 98/116 crew, 34 guns'];{'time': ['1722', '1723'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/261C Journal 1 Nov 1722-18 Jul 1724', 'L/MAR/B/261N(1) Ledger', 'L/MAR/B/261N(2) Pay Book'], 'captain': 'Richard Holden', 'itinerary': 'Downs 26 Jan 1723 - 19 Feb Madeira - 30 Jun Madras - 23 Aug Vizagapatam - 3 Sep Balasore - 13 Sep Rogues River - 26 Nov Pipli - 9 Dec Madras - 19 Apr 1724 St Helena -18 Jul Purfleet'};{'time': ['1725', '1726'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/26 ID Journal 15 Nov 1725-27 Aug 1727', 'L/MAR/B/261-0(1) Ledger', 'L/MAR/B/261-G(2) Pay Book'], 'captain': 'Thomas Holden', 'itinerary': 'Downs 10 Jan 1726 - 7 Feb Madeira - 5 Jun Madras -16 Jul Rogues River - 13 Dec Vizagapatam - 4 Jan 1727 Madras - 17 May St Helena - 27 Aug Purfleet'};{'time': ['1729', '1730'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/261E Journal 15 Oct 1729-20 Aug 1731, Thomas Holden jun, Second Mate', 'L/MAR/B/261P(1) Ledger', 'L/MAR/B/261P(2) Pay Book'], 'captain': 'Thomas Holden', 'itinerary': 'Downs 4 Jan 1730 - 19 Jan Madeira - 23 May Madras - 27 Jun Balasore - 11 Jul Rogues River - 8 Oct Ingeli - 20 Oct Rogues River - 26 Jan 1731 Madras - 18 May St Helena - 20 Aug Purfleet'};{'time': ['1731', '1732'], 'destination': 'Bombay', 'reference': ['L/MAR/B/26 IF Journal 17 Jun 1732-14 Apr 1735, Thomas Holden, Chief Mate ', 'L/MAR/B/261Q(1) Ledger', 'L/MAR/B/261Q(2) Pay Book'], 'captain': 'Ebenezer Thompson', 'itinerary': 'Downs 17 Jun 1732 - 21 Sep Cape - 20 Jan 1733 Tellicherxy - 10 Mar Bombay - 22 Sep Rogues River- 24 Dec Point de Galle - 20 Feb 1734 Anjengo - 3 Mar Tellicheny - 3 Apr Bombay - 20 Apr Bombay - 20 Apr Surat - 11 May Bombay - 22 Sep Cochin - 4 Dec Cape -12 Jan 1735 St Helena - 14 Apr Downs'};;;;;
MARY (8);[];{'time': '1795', 'destination': 'From Bengal', 'reference': ['L/MAR/B/261G Journal 13 Jul 1795-28 Sep 1796 '], 'captain': 'Thomas Stephenson', 'itinerary': 'Calcutta 21 Aug 1795 - 28 Sep Madras - 18 Jan 1796 St Helena - 16 Sep Downs * journal includes coastline profiles of St Helena'};;;;;;;;
MARY (9);[];{'time': ['1810', '1811'], 'destination': 'New South Wales and Bengal', 'reference': ['L/MAR/B/261H-I Journal 16 Sep 1811-12 Aug 1813, anon'], 'captain': [], 'itinerary': 'Portsmouth 26 Nov 1811-1 Dec Madeira - 2 Jan 1812 Rio de Janeiro - 5 May Port Jackson - 28 Sep Malacca - 27 Oct Diamond Harbour -1 Nov Calcutta - 7 Feb 1813 Diamond Harbour -13 Mar Point de Galle - 9 Jun St Helena - 10 Aug Downs'};;;;;;;;
MARY ROSE;['Expedition to occupy Bombay, with HMS Dunkirk (Admiral of the Fleet), Convertine and Leopard'];{'time': ['1661', '1662'], 'destination': 'Lisbon, Bombay and Surat', 'reference': [], 'captain': 'Joseph Cubitt'};;;;;;;;
MASSINGBERD;['Rated at 430/480 tons, 88/103 crew, 32/36 guns, 3 decks'];{'time': ['1670', '1671'], 'destination': 'Surat', 'reference': [], 'captain': 'Peter Wislack'};{'time': ['1672', '1673'], 'destination': 'Madras and Surat', 'reference': [], 'captain': 'Peter Wislack'};{'time': ['1674', '1675'], 'destination': 'Surat and Bombay', 'reference': [], 'captain': 'Peter Wislack', 'itinerary': '3 Apr 1675 - 8 Oct 1676'};{'time': ['1680', '1681'], 'destination': 'Surat', 'reference': [], 'captain': 'Joseph Haddock', 'itinerary': '- 22 Aug 1682 Downs'};{'time': ['1682', '1683'], 'destination': 'Surat', 'reference': ['L/MAR/A/LXXX ff.1-56 Journal 15 Jun 1683-22 Dec 1684'], 'captain': 'Joseph Haddock', 'itinerary': 'Downs 27 Jun 1683 - 17 Aug Sao Tiago -12 Nov Cape - 6 Mar 1684 Karwar - 28 Mar Swally - 11 May Karwar - 21 Jun Mauritius - 30 Sep St Helena - 23 Dec Downs'};;;;
MATILDA;['Built in India 1803, 774 tons, 75 crew, 12 guns Principal Managing Owner: David Ibbister'];{'time': ['1818', '1819'], 'destination': 'China', 'reference': ['L/MAR/B/264A Journal 5 Mar 1819-29 Apr 1820', 'L/MAR/B/264B (1) Ledger', 'L/MAR/B/264B(2) Pay Book'], 'captain': 'William Hamilton', 'itinerary': 'Portsmouth 22 Apr 1819 -12 Sep Whampoa - 23 Nov Second Bar - 6 Feb 1820 St Helena - 7 Apr Downs'};;;;;;;;
MAYFLOWER;['240 tons, 55 crew, 24 guns'];{'time': ['1655', '1656'], 'destination': 'Madras ', 'reference': [], 'captain': 'William White'};{'time': ['1657', '1658'], 'destination': 'Acheh, Madras and Bengal ', 'reference': [], 'captain': 'Curtis'};;;;;;;
MAYNARD;[];{'time': ['1695', '1696'], 'destination': '', 'reference': [], 'captain': 'Hill 6 Apr 1696 -'};;;;;;;;
MEAD;['Frigate, 310 tons, 62 crew, 28 guns'];{'time': ['1709', '1710'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/710A Journal 28 Nov 1709-10 Feb 1711', 'L/MAR/B/710B Ledger'], 'captain': 'Daniel Needham', 'itinerary': 'Downs 8 Jan 1710-7 Feb Plymouth - 24 May St Helena - 8 Sep Benkulen - 29 Oct Bantal - 30 Nov Ipoh -10 Dec Benkulen - voyage ended 7 May 1712'};;;;;;;;
MEDITERRANEAN MERCHANT;['Rated at 220/250 tons, 40 crew'];{'time': ['1669', '1670'], 'destination': 'Madras and Bantam ', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': 'Downs 10 Nov 1669 - 17 Jul 1671 Downs'};{'time': ['1671', '1672'], 'destination': 'Surat and Bantam ', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': '- Aug 1673 Kinsale'};;;;;;;
MEDWAY;[];{'time': '1801', 'destination': 'From Bengal', 'reference': ['L/MAM/B/382A Journal 4 Aug 1801-31 Mar 1802, Thomas Anthony Le Cocq, Chief Mate', 'L/MAM/B/382B Journal 4 Aug 1801-7 Apr 1802 *'], 'captain': 'William Brabazon', 'itinerary': 'Calcutta 6 Sep 1801 - 18 Sep Culpee - 3 Jan 1802 St Helena - 25 Mar Downs * includes cargo book'};;;;;;;;
MELVILLE CASTLE;['Build by Barnard, launched 1786, 3 decks, 4in bottom, length 143ft lOVfcm, keel 116ft 5in, breadth 36ft lin, hold 14ft 9in, wing transom 23ft 4in, port cell 26ft 6in, waist 1ft 3 in, between decks 6ft & 6tt 2lAm, roundhouse 6ft VAin, ports 13 middle & upper, deck range 81ft, 806 tons Principal Managing Owners: 1 David Webster, 2 David Wedderbum, 3-6 David Webster, 7 William Hamilton', 'merchant adventure'];{'time': ['1658', '1659'], 'destination': 'Madras and Bantam', 'reference': [], 'captain': [], 'itinerary': '- Aug 1661'};{'time': ['1788', '1789'], 'destination': 'Bengal', 'reference': ['L/MAR/B/268B Journal 10 Dec 1788-22 Jun 1790', 'L/MAR/B/268-I(l) Ledger', 'L/MAR/B/268-I(2) Pay Book'], 'captain': 'Philip Dundas', 'itinerary': 'Downs 26 Feb 1789 - 27 Jun Diamond Harbour - 7 Dec Culpee - 29 Mar 1790 St Helena - 31 May Downs'};"{'time': ['1791', '1792'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/268C Journal 2 Jan 1792-6 Aug 1793 ', 'L/MAR/B/268J(1) Ledger', 'L/MAR/B/268J(2) Pay Book'], 'captain': 'Philip Dundas', 'itinerary': ""Downs 8 Mar 1792 - 17 Jun Johanna - 21 Jul Madras - 15 Aug Diamond Harbour -15 Sep 'Broken Ground' - 8 Oct Masulipatam -14 Dec Diamond Harbour -18 Jan 1793 Saugor - 14 Apr St Helena - 6 Jul Long Reach""}";{'time': ['1793', '1794'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/268D Journal 19 Oct 1793-13 Jan 1796', 'L/MAR/B/268K(1) Ledger', 'L/MAR/B/268K(2) Pay Book'], 'captain': 'John Lambe', 'itinerary': 'Portsmouth 2 May 1794 - 11 Sep Madras -15 Oct Diamond Harbour - 28 Jan 1795 Saugor -1 Apr Madras - 4 May Trincomalee -13 Aug St Helena - 29 Nov Long Reach'};{'time': ['1795', '1796'], 'destination': 'Madras', 'reference': ['L/MAR/B/268E Journal 22 Feb 1796-19 Jan 1798', 'L/MAR/B/268L(1) Ledger', 'L/MAR/B/268L(2) Pay Book'], 'captain': 'John Lambe', 'itinerary': 'Portsmouth 27 Jun 1796 - 19 Sep Cape - 9 Jan 1797 Madras -12 Apr Trincomalee - 12 Jul Simons Bay -11 Sep St Helena -13 Dec Downs'};{'time': ['1797', '1798'], 'destination': 'Bombay', 'reference': ['L/MAR/B/268F Journal 2 Mar 1798-27 Aug 1799 ', 'L/MAR/B/268M(1) Ledger', 'L/MAR/B/268M(2) Pay Book'], 'captain': 'John Lambe', 'itinerary': 'Portsmouth 29 Apr 1798 -6 Jul Rio de Janeiro - 30 Sep Bombay -13 Nov Cannanore - 31 Dec Bombay -1 May 1799 St Helena -13 Jul Downs'};{'time': ['1799', '1800'], 'destination': 'Bengal', 'reference': ['L/MAR/B/268G Journal 12 Apr 1800-13 Mar 1802 '], 'captain': 'John Lambe', 'itinerary': 'Portsmouth 28 Jun 1800 - 22 Sep St Helena - 4 Jan 1801 Kedgeree - 7 Mar Saugor - 24 Apr Anjengo - 7 May Bombay - 8 Nov St Helena -19 Jan 1802 Downs'};;
MERCHANT'S DELIGHT;['250 tons, 50 crew. 24 guns'];{'time': ['1657', '1658'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': [], 'itinerary': '- 6 Aug 1660'};;;;;;;;
